Region,Province,year,Debt Ratio(%),Wide Range Debt Ratio(%),Debt Asset Ratio(%),Wide Range Debt Asset Ratio(%),"Balance of Municipal Bonds(CNY,B)","Limitation of Municipal Bonds(CNY,B)",Fiscal Self-sufficiency(%),"GDP(CNY,B)",Growth Rate of GDP(%),Per capita GDP(CNY),"Fixed Asset Investment(CNY,B)","Total Value of Imports and Exports(CNY,B)",Per Capita Disposable Income(CNY),"Industrial Increase Volume(CNY,B)","Budget Revenue(CNY,B)","Budget Expenditure(CNY,B)","Tax Revenue(CNY,B)",Share of Tax Revenue(%),"Revenue of Government-Managed Funds(CNY,B)","Expenditure of Government-Managed Funds(CNY,B)","Issuance（LGFV Bond）(CNY,B)","Net Financing（LGFV Bond）(CNY,B)","Issuance（Non-Standard Financing）(CNY,B)","Net Financing（Non-Standard Financing）(CNY,B)","Issuance(General Bond)(CNY,B)","Net Financing(General Bond)(CNY,B)","Issuance（Special Bond）(CNY,B)","Net Financing（Special Bond）(CNY,B)",Statistical_Division_Code,Province.Code,Annual_Real_Estate_Investment,Annual_Avg_Property_Price
Xiangtan,Hunan,2018,17.4339,91.87952697,164.45,866.6645184,37.681,37.725,41.0648,216.136,7.8,75609,23.99256,3.415185635,36866,NA,12.62598,30.74651,8.02729,63.57755992,10.12933,8.76232,NA,NA,2.2635,-3.8155,3.358,0.743,6.673,2.554,430300,430000,5207.16,23992.56
Xiangtan,Hunan,2019,23.2118,89.2755366,247.56,952.131214,52.40367,52.40367,36.4883,225.7625786,7.6,78575.30927,26.81991,3.47056,39890,NA,11.55171,31.65869,7.54972,65.35586506,9.35566,9.75571,NA,NA,0.5215,-8.588866,NA,NA,NA,NA,430300,430000,5510.56,26819.91
Xiangtan,Hunan,2020,24.9475,83.65147671,222.95,747.5690175,58.45449,65.4655,39.596,234.31,3.8,85911.4358,28.2067,3.8463,41803.99241,NA,11.61745,29.33994,7.60089,65.42649204,14.55226,15.4789,NA,NA,0.5698,-3.2153745,2.73399,0.72973,4.763,4.639,430300,430000,5518.35,28206.7
Xiangtan,Hunan,2021,31.0333,84.81736854,241.17,409.9285553,79.08359,80.078,46.3261,254.835,7.8,93792.63158,28.14848,5.48979075,44772,NA,12.67747,27.3657,8.43455,66.531808,39.88774,39.88774,NA,NA,0.030500045,-4.668330655,12.32558,0.86729,17.44973,12.76273,430300,430000,5544.61,28148.48
Xiangyang,Hubei,2016,11.1737,19.38676436,128.72,181.1831554,41.2811344,43.798,54.0176,369.45,8.5,65663,34.0756,1.93631,28794,NA,32.07048,59.3704705,18.86712,58.83017654,7.31806,7.89465,NA,NA,4.5407778,NA,NA,NA,NA,NA,420600,420000,NA,34076
Xiangyang,Hubei,2017,12.0304,28.53290978,111.62,264.8341444,48.90229,52.07942,49.053,406.49,7.2,71990,33.649,2.24002,31316,NA,31.49131,64.19853,18.96202,60.21350017,12.15404,16.97535,NA,NA,1.700941,NA,NA,NA,NA,NA,420600,420000,NA,33649.28
Xiangyang,Hubei,2018,12.6076,32.616589,110.11,284.8605925,54.336,58.121,44.0439,430.9788,7.8,76125,28.736,2.85056,33947,NA,29.55197,67.09664,20.54591,69.52467128,19.51624,16.33049,NA,NA,1.169481741,1.137481741,4.79,3.52,2.74,2.32,420600,420000,5507.819,28736.04
Xiangyang,Hubei,2019,13.0611,38.34757801,121.16,355.7179897,62.8612,66.64859,41.1465,481.284,7.8999,84815,26.35292,3.2963,37297,NA,30.02394,72.96831,20.16659,67.16836631,21.6205,20.05176,NA,NA,1.1301635,NA,NA,NA,NA,NA,420600,420000,NA,26352.92
Xiangyang,Hubei,2020,15.8973,46.85558186,175.68,517.8002733,73.15902,75.79996,23.8702,460.197,-5.285894,84773,28.37694,3.14812,37707.267,NA,15.99981,67.02833,12.42482,77.65604717,25.51269,29.662960000000002,NA,NA,0.667215335,-3.544784665,NA,NA,NA,NA,420600,420000,NA,28376.94
Xiangyang,Hubei,2021,16.1892,46.84519156,178.38,516.1696831,85.95531,90.58045,34.9237,530.943,14.7,100824,37.52078,4.388,41214,NA,21.13425,60.51553,16.47105,77.93534192,26.85538,33.46895,NA,NA,0.44206671,-3.41421109,NA,NA,NA,NA,420600,420000,NA,37520.78
Xianning,Hubei,2016,12.05,13.97761318,57.04,61.22491189,13.346,16.11,38.5569,110.793,7.6,44027,5.69908,0.42941,25839,181.591,8.33398,21.61477,5.00141,60.01226305,1.896,2.472,NA,NA,0.3463924,NA,2.6809,0.49362,NA,NA,421200,420000,NA,5699
Xianning,Hubei,2017,13.2272,17.11639775,66.53,86.08597998,16.3337528,18.54541,38.6135,123.486,8.1,48798,6.274,0.50551,28053,185.33,8.76961,22.71124,5.422,61.82715081,NA,NA,NA,NA,0.1281146,0.1150786,2.13351,0.6933,NA,NA,421200,420000,3185.894,6273.73
Xianning,Hubei,2018,13.4618,25.57133727,68.96,131.003264,18.34056,20.22029,36.771,136.2417,8.5,53655,6.592,0.555,30337,191.919,9.13186,24.83444,6.217,68.08032537,NA,NA,NA,NA,0.1954034,-0.0045966,2.11809,1.12138,NA,NA,421200,420000,3963.42,6591.59
Xianning,Hubei,2019,13.5609,31.16367174,73.07,167.9111592,21.62943,23.49803,33.76,159.4981,8.1002,62650,5.44153,0.91,33191,204.508,9.46224,28.02677,6.671,70.50127665,NA,NA,NA,NA,0.15,0.0846158,NA,NA,NA,NA,421200,420000,NA,5441.53
Xianning,Hubei,2020,16.7,38.60874553,78.86,182.3046746,25.462,27.73,22.7042,152.467,-4.940986,58319,6.93299,1.072,32394.416,192.772,7.08968,31.22625,5.303,74.79886257,NA,NA,NA,NA,0.277009,-0.1129553,NA,NA,NA,NA,421200,420000,4321.857,6932.99
Xianning,Hubei,2021,16.0438,37.45004084,71.57,167.0547223,28.10582,32.00928,33.79,175.182,12.8,66194,9.66479,1.432,35990,NA,9.409,27.848,7.268,77.24519077,8.204,8.896,NA,NA,NA,NA,2.164,1.36,2.923,1.299,421200,420000,4115.616,9664.79
Xianyang,Shaanxi,2016,6.5136,26.90961694,36.93,152.608011,15.57373,16.92,24.0911,239.097,7.7,48016,17.88639,NA,31662,111.681,8.15048,33.83193,6.07477,74.53266556,4.02069,3.465,NA,NA,2.41,NA,3.12225,1.04509,NA,NA,610400,610000,4030.2,17886.39
Xianyang,Shaanxi,2017,7.3222,35.62623345,150.75,733.4581285,16.78616,18.79,22.356,229.251,8,52445,10.45027,0.57204,34246,105.359,7.74747,34.65492,6.01092,77.585586,3.37493,2.6835,NA,NA,2.17436,1.67436,2.79372,1.69527,NA,NA,610400,610000,4178.901,10450.27
Xianyang,Shaanxi,2018,8.3204,36.85256849,125.35,555.1974316,19.77308,22.53261,23.4594,237.645,7,54368,11.86233,0.905,33364,100.02,8.90938,37.97783,7.25104,81.38658358,6.85188,7.81012,NA,NA,1.05,0.55,3.2348,1.46525,NA,NA,610400,610000,5156.763,11862.33
Xianyang,Shaanxi,2019,9.9762,43.59880429,107.7,471.0056421,21.900955,25.65457,22.0677,219.533,1.9,50338,18.69495,1.294,36187,NA,8.91009,40.3762,7.11082,79.80637682,11.398,10.14298,NA,NA,1.6873185,1.3873185,1.89941,0.57911,2.131,1.8325,610400,610000,7369.023,18694.95
Xianyang,Shaanxi,2020,12.1747,48.91467398,97.94,393.7291146,26.843,30.97628,21.9232,220.481,0.1,55189,25.90565,1.508,37975,NA,9.07275,41.38428,7.04907,77.69496569,18.30538,18.8492,NA,NA,3.810609,3.310609,3.28745,0.89704,5.11322,4.38439,610400,610000,6931.579,25905.65
Xianyang,Shaanxi,2021,13.0815,46.8137172,140.53,499.3074758,33.76745,38.76232,25.118,258.1316,8.5,61002,39.81158,2.311,40846,NA,10.7681,42.8701,8.52136,79.13522348,13.24436,18.16701,NA,NA,3.2161489,-0.0511411,NA,NA,NA,NA,610400,610000,8456.346,39811.58
Xiaogan,Hubei,2016,2.7,6.060067975,35.15,50.65467003,4.542,NA,36.2121,157.669,7.9,32236,16.00246,1.1229,27939,73.13863,12.923,35.687,8.106,62.72537337,5.93972,6.23165,NA,NA,3.08,NA,NA,NA,NA,NA,420900,420000,NA,16002.46
Xiaogan,Hubei,2017,14.61,19.18319618,146.07,179.31242,27.226,29.889,36.5207,174.223,6.6,35486,17.566,1.102,30264,73.11184,13.19482,36.12973,8.40328,63.68620413,5.43512,7.65011,NA,NA,1.85,NA,NA,NA,NA,NA,420900,420000,NA,17565.87
Xiaogan,Hubei,2018,16.1624,26.62462913,132.83,218.8134433,30.917,33.17379,34.0345,191.2895,8.1,38900,18.136,1.38239,32685,72.95936,13.01877,38.25169,9.56124,73.44196111,10.24538,10.31748,NA,NA,1.4,NA,NA,NA,NA,NA,420900,420000,NA,18172.25
Xiaogan,Hubei,2019,15.27,26.56791484,120.33,209.0342578,35.134,37.958,33.2747,230.1398,8.0001,46772,19.8175,1.45178,35695,NA,13.55277,40.73,10.19375,75.2152512,15.631,15.521,NA,NA,0.4,NA,NA,NA,NA,NA,420900,420000,NA,19817.5
Xiaogan,Hubei,2020,18.38,34.34165604,173.59,324.2933711,40.324,41.927,23.5549,219.355,-4.495537,51367,17.41534,1.60704,35373.745,NA,10.01701,42.52623,7.79,77.76771711,13.099,16.348,NA,NA,1.15,NA,5.653,2.079,3.799,2.683,420900,420000,NA,17415.34
Xiaogan,Hubei,2021,17.71,34.31025592,171.24,331.6571944,45.386,51.149,33.2526,256.201,13.4,60556,22.22227,2.09111,38911,NA,13.47724,40.52985,10.624,78.82919648,12.783,13.667,NA,NA,1.12,NA,4.369,2.542,5.128,2.43,420900,420000,NA,22222.27
Xingtai,Hebei,2016,5.3,9.234847222,52.08,90.66958431,10.48,NA,27.231,197.5746,7.1,27038,19.1541,1.79595,23913.35,63.24,11.14802,40.93874,7.52222,67.47583876,8.96972,12.16449,NA,NA,0.077,NA,6.404,1.57,7.58363,2.8448,130500,130000,3923.034,19154.1
Xingtai,Hebei,2017,15.79,20.00086317,129.18,163.5988306,33.018,40.721,30.2821,209.06243,7.1,28499,19.68427,2.121746148,26179.29604,77.33,12.67379,41.85241,8.28766,65.39212027,12.76366,15.84999,NA,NA,0.1601881,NA,2.026,0.743,6.33777,5.56645,130500,130000,4363.339,19684.27
Xingtai,Hebei,2018,20.0074,24.82324343,105.12,130.4261386,38.966,48.019,30.1113,194.758,7,29210,23.19133,2.234526,28640,NA,14.90014,49.48361,10.06594,67.55600954,21.93412,22.45231,NA,NA,0.3789157,NA,4.586,2.455,6.07351,4.35688,130500,130000,4842,23191.33
Xingtai,Hebei,2019,22.108,27.51104841,118.36,147.2884106,46.868,57.407,29.0377,211.996,7,28707,26.64882,2.244,31533,NA,15.9845,55.04747,10.6097,66.37492571,23.33571,23.91969,NA,NA,1.3516049,NA,NA,NA,NA,NA,130500,130000,5081.105,26648.82
Xingtai,Hebei,2020,27.45,34.79632143,157.86,200.1092071,60.401,70.06,28.7846,220.0399401,3.7,30909.02465,28.72651,2.45945,33109,NA,17.58653,61.09699,10.66656,60.65187391,20.65426,29.35536,NA,NA,2.019478,1.519478,NA,NA,NA,NA,130500,130000,5700.532,28726.51
Xingtai,Hebei,2021,32.63,41.42921548,229.43,291.296973,79.196,89.871,304.3037,242.7091839,6.150132,34193,NA,3.189814901,35228.2,NA,19.0726,6.26762,11.94574,62.63299183,14.42248,23.17656,NA,NA,1.04,0.963,4.986,2.413,20.539,16.3854,130500,130000,NA,NA
Xining,Qinghai,2016,19.5647,54.52880996,231.81,646.0781177,24.42,27.246,26.1285,124.81677,9.8,53800,31.64971,1.28144,27505.34,40.688,7.52163,28.78708,6.17776,82.13326101,3.00093,3.54815,NA,NA,0.2,NA,4.3996,0.18798,5.6616,0.8,630100,630000,5006.68,31649.71
Xining,Qinghai,2017,20.1649,53.41739609,207.53,549.7979397,25.91,29.502,27.4512,128.49081,9.5,54800,35.13337,0.48554,30006.54,33.596,7.91624,28.83747,6.44805,81.45344254,4.55139,5.8979799999999996,NA,NA,NA,NA,2.2346,-0.06874,4.16127,1.5,630100,630000,5889.997,35133.37
Xining,Qinghai,2018,23.0185,55.37662927,169.1,406.8208192,29.61128,33.641,31.2446,128.64137,9,54439,29.22514,0.47398,32460.31,27.233,9.29455,29.74767,7.758,83.46826904,8.19317,10.78503,NA,NA,NA,NA,3.87,1.47567,2.85,2.43,630100,630000,6733.403,29225.14
Xining,Qinghai,2019,26.8886,54.72403135,132.26,269.1809015,35.70809,40.0245,31.0294,132.8,7,55812,29.09923,0.382,34846,23.407,10.17899,32.80436,8.02824,78.87069346,16.78733,19.54144,NA,NA,NA,NA,2.41941,1.67515,5.66409,4.39995,630100,630000,8730.854,29099.23
Xining,Qinghai,2020,29.694,73.6225384,164.36,407.4984511,40.76923,45.64827,40.5687,137.298,1.8,79181,27.04004,0.243,36959.29843,23.573,13.3508,32.90911,11.20157,83.90186356,11.43801,15.51099,NA,NA,NA,NA,3.36483,1.74595,NA,NA,630100,630000,9847.296,27040.04
Xining,Qinghai,2021,28.87,61.83873881,143.42,307.1884671,44.711,53.512,44.7605,154.879,8.1,NA,26.57844,0.354,39251,31.636,15.39,34.383,13.045,84.76283301,15.764,16.439,NA,NA,0.029,-0.171,3.519,2.272,NA,NA,630100,630000,NA,NA
Xinxiang,Henan,2016,8.5255,12.93029693,94.29,142.4242896,18.47449,22.403,45.4563,216.69705,8.27411,37804.7889,36.586,0.985,26892.5,NA,14.80562,32.57109,10.1794,68.75362194,4.86769,6.16922,NA,NA,0.2,NA,4.54462,-0.4711,1.89843,0.53362,410700,410000,3739.24,36586
Xinxiang,Henan,2017,9.2287,12.76829648,87.68,121.3118391,21.759,25.145,43.1906,235.77598,8.101833,40961.77554,38.074,1.02492,29070.7925,NA,15.9053,36.82581,11.24335,70.68932997,8.91056,11.01634,NA,NA,0.6,NA,3.36976,0.7324,3.7319,2.47745,410700,410000,4144.903,38074.44
Xinxiang,Henan,2018,22.9293,27.62129359,87.86,228.4062211,61.258,74.62,42.7522,267.16,7.1,43696.44,34.335,1.202,31309.47,NA,17.26625,40.38681,12.56594,72.7774705,15.04156,17.26135,NA,NA,0.316,NA,2.72043,1.68161,4.16307,3.81768,410700,410000,5045.056,34335
Xinxiang,Henan,2019,22.3198,27.76743206,107.64,237.7310203,65.133,79.864,40.2864,291.8177138,7,50277.04076,33.142,1.232,33626,NA,18.72125,46.47038,13.38793,71.51194498,15.32784,17.94802,NA,NA,1.034,0.943,NA,NA,NA,NA,410700,410000,5589.466,33142
Xinxiang,Henan,2020,15.5841,23.19962361,136.31,202.9183133,46.97832,53.08627,41.0029,301.4512406,3.197588,48228.71831,35.99,1.474,34097.2,NA,19.40339,47.32198,13.78391,71.03866902,15.01527,22.62359,NA,NA,0.96675,-0.33325,4.369,2.138,10.127,8.155,410700,410000,5647.837,35990
Xinxiang,Henan,2021,16.8049,25.06581825,152.04,226.7738106,54.32225,65.938,47.3037,323.2532752,6.606347,52028.11424,37.091,1.75,36245.3,NA,20.8281,44.03057,14.91231,71.59707318,14.89799,13.80504,NA,NA,0.8860755,0.4610755,3.229,0.95305,7.413,6.40079,410700,410000,NA,37091
Xinyang,Henan,2016,7.4492,9.590095118,101.57,130.7773848,15.18,19.96,23.4872,203.7801,8.320911,31732.55162,35.848,0.52565,23959.3,61.02,9.46544,40.30036,6.505,68.72369377,5.47805,6.66079,NA,NA,0.1453686,NA,3.70046,1.51874,2.32985,1.167,411500,410000,3628.807,35848
Xinyang,Henan,2017,8.0202,9.852884983,94.15,115.6691326,17.60053,25.87624,22.5203,219.45143,6.653543,34025,43.16,0.54072,26060.53104,56.044,10.04506,44.60438,6.70122,66.71159754,8.64817,9.48944,NA,NA,2.2394683,NA,2.5561,1.11,4.40025,3.456,411500,410000,3906.012,43160.12
Xinyang,Henan,2018,9.9336,13.00930657,102.95,134.8280325,23.71944399,32.22878,21.1595,238.7797,8.3,36951.12,42.389,0.709,28276.19,NA,11.06119,52.27521,7.75961,70.15167446,11.96559,14.72602,NA,NA,0.255979,NA,2.6152,1.94833,4.40747,4.17187,411500,410000,4409.598,42389
Xinyang,Henan,2019,11.6514,15.14906589,101.19,131.5619428,32.13998,41.04,19.973,275.8474327,6.3,42641.36652,39.021,0.73,30425,NA,11.90026,59.5816,8.38305,70.4442592,19.8584,20.03408,NA,NA,0.0140563,-0.1359437,2.17821,1.06205,7.7745,7.35749,411500,410000,4965.496,39020.62
Xinyang,Henan,2020,17.1647,21.63066088,157.21,198.1095966,48.15857447,55.49237,19.8633,280.5681049,2.0946,44921.87492,40.931,0.834,30942.4047,NA,12.1348,61.09146,8.4008,69.2289943,17.8949,32.24937,NA,NA,0.2378749,-1.5221251,3.1127,1.75922,NA,NA,411500,410000,5452.106,40931
Xinyang,Henan,2021,20.9556,24.98333879,214.82,256.1056467,64.22819,72.311,21.6465,306.4963733,6.536083,49344.96375,43.308,0.978,33480,NA,13.539,62.546,9.376,69.25179112,16.174,24.152,NA,NA,0.7592668,0.5215196,NA,NA,NA,NA,411500,410000,NA,43308
Xinyu,Jiangxi,2016,17.7386,21.78090638,165.44,203.1369322,18.38061,NA,62.5067,103.61912,8.5,88548,2.00735,1.87955,32163.29424,49.316,9.57404,15.31681,6,62.66946869,1.52524,2.15324,NA,NA,1.1,NA,NA,NA,NA,NA,360500,360000,3901.026,2007.35
Xinyu,Jiangxi,2017,16.5574,20.440493150000002,176.08,217.3720318,18.354,22.298,57.8084,110.851,8.5,94165,2.39658,2.6899,34774.95373,47.687,9.26029,16.01894,5.647,60.98081162,1.15449,1.67457,NA,NA,4.3482274,NA,NA,NA,2.49105,0.68427,360500,360000,3819.232,2396.58
Xinyu,Jiangxi,2018,18.619,33.4316888,222.57,399.6438382,19.128,23.763,54.4038,102.734,8.3,86791,2.58982,2.47443,37592,41.523,7.63566,14.03517,6.178,80.90983622,0.94663,1.96772,NA,NA,NA,NA,1.55899,0.37957,1.07509,1.05075,360500,360000,4578.641,2590
Xinyu,Jiangxi,2019,20.43,40.8768294,186.95,373.9991227,19.852,25.012,49.9455,97.15765,7.6,81642,2.19712,2.16617,40610.3405,37.832,7.796,15.609,13.929,178.668548,2.754,3.378,NA,NA,0.2128289,0.1360456,NA,NA,NA,NA,360500,360000,5332.094,2197.12
Xinyu,Jiangxi,2020,22.9715,48.4122337,148.93,313.8854694,23.002,30.418,48.8063,100.13269,3.5,83504.55352,2.525,2.37963,42531.20961,38.028,8.034,16.461,13.92,173.2636296,7.41,8.94,NA,NA,0.51728,NA,2.621,0.862,2.852,2.401,360500,360000,6190.937,2525
Xinyu,Jiangxi,2021,26.11,48.33648703,169.04,313.0447239,30.141,35.142,51.7252,115.45979,8.6,96024.47606,2.539,3.3651,45679,44.734,8.15787,15.77156,6.33712,77.68106136,8.5,10.83,NA,NA,0.062,-1.038,NA,NA,NA,NA,360500,360000,6827.541,2539
Xinzhou,Shanxi,2016,24.3669,29.05115662,208.03,220.3675557,17.45,18.12283,27.9701,71.61357,4.7,22747,4.40958,0.18245,24987.21619,NA,6.924,24.755,3.704,53.49508954,1.464,2.293,NA,NA,NA,NA,4,0.8,1.21,0.7,140900,140000,3060.267,4409.58
Xinzhou,Shanxi,2017,20.7549,26.70996646,207.92,251.150883,18.15,19.04,25.2056,87.44923,6.7,27665,3.3188,0.20598,26536.42359,NA,7.326,29.065,4.644,63.39066339,1.407,2.418,NA,NA,NA,NA,1.661,0.72,2.252,0.9,140900,140000,3468.85,3318.8
Xinzhou,Shanxi,2018,21.432,25.57983064,196.73,221.8594008,21.199,22.27,25.9609,98.913,5,31209,3.09215,0.26139,28341,NA,8.146,31.378,5.45,66.90400196,2.629,3.136,NA,NA,NA,NA,3.049,1.741,2.116,1.41,140900,140000,3408.722,3092.15
Xinzhou,Shanxi,2019,24.0105,27.91927247,172.15,200.1712499,23.8106187,26.514,24.5131,99.167579,5.426769,31260,3.45779,0.25601,32895,NA,9.093,37.09444,6.00338,66.02199494,4.73859,6.98507,NA,NA,NA,NA,NA,NA,NA,NA,140900,140000,3499.554,3457.79
Xinzhou,Shanxi,2020,28.9735,33.38664013,219.28,253.1511621,29.976,30.05,23.3242,103.46,4,38290,3.32546,0.274,31920,NA,9.4424,40.48335,6.19172,65.57358299,4.20234,8.27,NA,NA,NA,NA,NA,NA,NA,NA,140900,140000,5142.03,3325.46
Xinzhou,Shanxi,2021,26.7402,30.38847355,209.17,237.7237982,35.95042,36.02877,29.9682,134.44312,10.6,50290,4.88002,0.278,34566,NA,11.794,39.355,1.91897,16.27073088,5.392,8.581,NA,NA,NA,NA,NA,NA,NA,NA,140900,140000,NA,4880
Xuancheng,Anhui,2016,26.07,27.91248038,140.16,150.0906093,27.572,30.164,54.6855,105.782,8.7,40740,17.91561,1.5071,30877,NA,13.93237,25.47727,8.73385,62.6874681,5.64,6.45,NA,NA,1.4875,NA,6.01671,0.94281,NA,NA,341800,340000,4232.129,17915.61
Xuancheng,Anhui,2017,26.1176,30.64164407,128.98,151.3201645,30.964,33.003,52.3076,118.556,8.5,45467,18.56058,1.52958,33548,NA,14.29705,27.33264,9.33438,65.28885329,9.56,10.38,NA,NA,0.1179003,0.0879003,4.7097,0.85777,NA,NA,341800,340000,5179.499,18560.58
Xuancheng,Anhui,2018,26.015,33.73431081,89.5635,116.1390773,34.267,37.04,52.8996,131.72,8.3,50065,19.78551,1.85125,36554,NA,15.30702,28.93598,10.42972,68.13684179,11.9,13.66,NA,NA,1.33460659,-0.61439341,3.15737,1.6e-4,NA,NA,341800,340000,6022.887,19785.51
Xuancheng,Anhui,2019,24.7435,34.85243505,130.4,183.6715576,38.633,41.493,50.6913,156.134,7.8,58819,22.65007,1.86715,39975,NA,16.50707,32.56389,10.38579,62.91722274,13.03,13.28,NA,NA,0.78261,-0.16739,2.4321,0.36351,NA,NA,341800,340000,6100.801,22650.07
Xuancheng,Anhui,2020,28.1487,55.79358931,161.07,319.2886964,45.249,48.301,51.8459,160.75,4,64301,25.85726,1.93983,42133.7,NA,16.84,32.48085,10.44614,62.03171021,11.15,16.49,NA,NA,2.4996601,2.1646644,NA,NA,NA,NA,341800,340000,6285.514,25857.26
Xuancheng,Anhui,2021,29.2384,70.73597806,175.75,425.1855945,53.62088,56.50097,57.9949,183.392,10.1,73548,29.66254,2.82843,46115.4,NA,18.28,31.52,11.36,62.14442013,12.09,19.58,NA,NA,1.4668012,-0.34354089,NA,NA,NA,NA,341800,340000,6543.337,29662.54
Xuchang,Henan,2016,8.7593,15.22872987,114.9,199.7621888,20.8272,23.265,49.7582,237.77133,8.856535,54522.20362,17.461,NA,27015.9,NA,13.18896,26.50608,9.72074,73.70361272,4.93177,5.78368,NA,NA,5.3361192,NA,6.17434,1.03617,4.46004,1.13172,411000,410000,3959.939,17461
Xuchang,Henan,2017,8.0356,19.98391829,81.94,203.7747333,21.15705,26.5,50.721,263.29243,8.674441,59911.35459,19.467,1.71326,29444.6,NA,14.52801,28.64298,10.74262,73.9441947,10.08401,12.18035,NA,NA,5.404836,NA,2.32224,0.25124,3.7413,3.162,411000,410000,4616.943,19466.66
Xuchang,Henan,2018,8.1705,17.66509973,60.48,130.7713253,25.66262,31.13748,52.1237,314.09,8.6,63987.61,30.322,2.238,31918.38,NA,16.61371,31.87361,11.75036,70.72688761,25.77795,25.98794,NA,NA,0.8640894,0.2640894,1.63335,0.92828,3.77346,3.60351,411000,410000,5505.594,30322
Xuchang,Henan,2019,9.3978,19.64012812,92.03,192.3242298,31.9119088,38.24829,49.6258,339.5679519,7.1,76311.7029,39.68,2.456,34376.1,NA,17.98569,36.24263,12.3413,68.61732855,15.14351,18.13083,NA,NA,1.46732,1.16732,NA,NA,NA,NA,411000,410000,5825.398,39679.51
Xuchang,Henan,2020,13.5214,31.58533454,140.67,331.8500235,46.63848,57.109,49.935,344.9225324,2.656933,78875.49334,36.617,1.957,34926.1,NA,18.17665,36.40062,11.79581,64.89540152,14.55355,27.68541,NA,NA,3.0981521,2.4141901,2.024,0.59094,15.4269,14.09582,411000,410000,5891.42,36617
Xuchang,Henan,2021,15.5182,34.93710596,182.21,410.2262377,56.72534,64.53613,58.0559,365.5417378,5.492837,83415.11975,34.839,3.946,37196.3,NA,18.91159,32.57477,12.68191,67.05893053,11.90843,14.66693,NA,NA,1.8060727,-3.9930517,3.289,0.53291,7.554,4.16754,411000,410000,NA,34840
Xuzhou,Jiangsu,2016,3.4,36.44052522,26.31,282.2524179,19.733,NA,64.6702,580.852,8.2,66845,54.91309,6.24838,28421,301.033,51.60626,79.79911,39.0307,75.631716,23.32899,28.58019,NA,NA,2.7709775,0.7033275,10.60081,2.486,11.80947,5.34,320300,320000,5087.974,54913.09
Xuzhou,Jiangsu,2017,4.4781,43.27711897,27.68,323.4434063,29.582,NA,60.6328,660.595,7.7,75611,53.86244,7.80061,30987,311.242,50.16355,82.73338,36.52284,72.80752658,38.14361,50.02382,NA,NA,1.5930238,0.5540838,3.944,2.03,13.455,12.88,320300,320000,5997.421,53862.44
Xuzhou,Jiangsu,2018,11.3454,54.16826006,72.02,343.8350785,76.641,41.58,59.7386,675.523,4.204059,76915,71.643,11.74419,33586,NA,52.62133,88.08594,41.67731,79.20231207,53.73041,69.9932,NA,NA,2.5418348,1.2638939,3.148,1.93177,18.506,17.50207,320300,320000,6797.367,71643
Xuzhou,Jiangsu,2019,13.1123,60.74721964,87,403.0620113,93.771,50.242,53.0847,715.135,6.017804,81138,85.2936,13.51908,36215,NA,46.83169,88.22062,37.38027,79.81832387,60.84061,72.43472,NA,NA,9.082121172,7.588386172,3.74,1.64419,NA,NA,320300,320000,8043.172,85293.6
Xuzhou,Jiangsu,2020,16.0419,82.54073257,92.98,478.3930534,117.423,60.448,50.2846,731.9771852,3.399985,80673.31087,86.70725,15.43267,37523,NA,48.18206,95.81879,38.06843,79.00955252,77.96361,94.05767,NA,NA,13.30068525,11.44496705,NA,NA,NA,NA,320300,320000,8952.842,86707.25
Xuzhou,Jiangsu,2021,8.2653,76.44585079,83.86,390.6123354,67.093,70.405,53.4961,811.744,8.664206,89634,85.38827,19.417,40842,NA,53.73132,100.43962,42.92017,79.87923989,103.52255,105.52983,NA,NA,5.335678,1.034247,NA,NA,20.313,13.896,320300,320000,NA,NA
Yancheng,Jiangsu,2016,16.06,59.13627996,130.4,483.3639956,73.003,73.464,56.8485,457.608,8.9,63278,35.85666,7.95054,30496,217.389,41.51808,73.03287,32.46668,78.19889552,14.24955,17.80279,NA,NA,7.586371251,7.011013751,NA,NA,NA,NA,320900,320000,4738.327,35856.66
Yancheng,Jiangsu,2017,17.36,75.58139653,130.15,577.0811558,86.641,87.002,48.1128,508.269,6.8,70216,42.6674,8.652763,33115,179.233,36.00188,74.82814,27.19276,75.53150002,30.12967,37.59106,NA,NA,10.26677039,4.011843686,NA,NA,NA,NA,320900,320000,5418.753,42667.4
Yancheng,Jiangsu,2018,18.5055,82.56113116,136.97,611.0869481,101.541,103.7,45.3528,548.708,5.543804,75987,45.494,9.54948,35896,NA,38.1,84.00801,30.50579,80.06769029,35.53372,43.96126,NA,NA,7.294080558,3.685749769,NA,NA,NA,NA,320900,320000,6124.838,45494
Yancheng,Jiangsu,2019,20.6476,99.01533446,105.2,504.4991039,117.738,121.736,43.646,570.226,5.134183,79149,42.61476,9.6124,38816,NA,38.30009,87.75157,29.49757,77.01697307,39.71847,46.9967,NA,NA,14.2451203,9.6837761,NA,NA,NA,NA,320900,320000,6935.844,42614.76
Yancheng,Jiangsu,2020,23.0154,116.2110313,96.86,489.0713508,137.01946,145.297,41.0951,595.3378082,3.500018,88730.57727,51.6869,11.93233,40403,NA,40.01031,97.36039,30.03953,75.07947327,63.89497,64.9627,NA,NA,28.7387029,22.7286873,9.447,0.771,21.859,18.513,320900,320000,7968.407,51686.9
