Region,Province.Code,Carbon Emissions,year,Province,Statistical_Division_Code,Latitude,Longitude
Xiaogan,420000,NA,2001,Hubei,420900,30.93,113.92
Xiaogan,420000,20.07772921,2009,Hubei,420900,30.93,113.92
Xiaogan,420000,NA,1998,Hubei,420900,30.93,113.92
Xiaogan,420000,NA,2000,Hubei,420900,30.93,113.92
Xiaogan,420000,19.64508535,2008,Hubei,420900,30.93,113.92
Xiaogan,420000,38.04395907,2018,Hubei,420900,30.93,113.92
Xiaogan,420000,NA,2005,Hubei,420900,30.93,113.92
Xiaogan,420000,NA,2007,Hubei,420900,30.93,113.92
Xiaogan,420000,31.35638557,2016,Hubei,420900,30.93,113.92
Xiaogan,420000,27.15967827,2014,Hubei,420900,30.93,113.92
Xiaogan,420000,29.63819712,2015,Hubei,420900,30.93,113.92
Xiaogan,420000,22.67191658,2013,Hubei,420900,30.93,113.92
Xiaogan,420000,21.87935211,2010,Hubei,420900,30.93,113.92
Xiaogan,420000,NA,1997,Hubei,420900,30.93,113.92
Xiaogan,420000,23.3984976,2012,Hubei,420900,30.93,113.92
Xiaogan,420000,NA,2011,Hubei,420900,30.93,113.92
Xingtai,130000,NA,1999,Hebei,130500,37.075,114.49000000000001
Xingtai,130000,NA,1997,Hebei,130500,37.075,114.49000000000001
Xingtai,130000,NA,1998,Hebei,130500,37.075,114.49000000000001
Xingtai,130000,NA,1995,Hebei,130500,37.075,114.49000000000001
Xingtai,130000,NA,2006,Hebei,130500,37.075,114.49000000000001
Xingtai,130000,NA,2019,Hebei,130500,37.075,114.49000000000001
Xingtai,130000,39.77539158,2011,Hebei,130500,37.075,114.49000000000001
Xingtai,130000,NA,2001,Hebei,130500,37.075,114.49000000000001
Xingtai,130000,NA,2018,Hebei,130500,37.075,114.49000000000001
Xingtai,130000,NA,2002,Hebei,130500,37.075,114.49000000000001
Xingtai,130000,35.02763197,2015,Hebei,130500,37.075,114.49000000000001
Xingtai,130000,NA,2003,Hebei,130500,37.075,114.49000000000001
Xingtai,130000,NA,2004,Hebei,130500,37.075,114.49000000000001
Xingtai,130000,NA,2005,Hebei,130500,37.075,114.49000000000001
Xingtai,130000,37.70878719,2014,Hebei,130500,37.075,114.49000000000001
Xingtai,130000,42.04982459,2007,Hebei,130500,37.075,114.49000000000001
Xingtai,130000,43.44029996,2009,Hebei,130500,37.075,114.49000000000001
Xingtai,130000,NA,2000,Hebei,130500,37.075,114.49000000000001
Xingtai,130000,54.16634105,2017,Hebei,130500,37.075,114.49000000000001
Xingtai,130000,36.64508146,2008,Hebei,130500,37.075,114.49000000000001
Xingtai,130000,37.32264089,2010,Hebei,130500,37.075,114.49000000000001
Xingtai,130000,56.41217461,2016,Hebei,130500,37.075,114.49000000000001
Xingtai,130000,38.80774653,2012,Hebei,130500,37.075,114.49000000000001
Xingtai,130000,57.29603865,2013,Hebei,130500,37.075,114.49000000000001
Xining,630000,NA,2004,Qinghai,630100,36.62,101.78
Xining,630000,NA,2005,Qinghai,630100,36.62,101.78
Xining,630000,NA,1998,Qinghai,630100,36.62,101.78
Xining,630000,NA,1999,Qinghai,630100,36.62,101.78
Xining,630000,NA,2000,Qinghai,630100,36.62,101.78
Xining,630000,NA,2019,Qinghai,630100,36.62,101.78
Xining,630000,NA,2003,Qinghai,630100,36.62,101.78
Xining,630000,NA,2017,Qinghai,630100,36.62,101.78
Xining,630000,NA,1997,Qinghai,630100,36.62,101.78
Xining,630000,16.74690115,2010,Qinghai,630100,36.62,101.78
Xining,630000,21.58602981,2011,Qinghai,630100,36.62,101.78
Xining,630000,NA,2018,Qinghai,630100,36.62,101.78
Xining,630000,NA,2001,Qinghai,630100,36.62,101.78
Xining,630000,NA,2002,Qinghai,630100,36.62,101.78
Xining,630000,NA,2016,Qinghai,630100,36.62,101.78
Xining,630000,25.96257528,2012,Qinghai,630100,36.62,101.78
Xining,630000,24.02961253,2015,Qinghai,630100,36.62,101.78
Xining,630000,17.76678158,2009,Qinghai,630100,36.62,101.78
Xining,630000,NA,2006,Qinghai,630100,36.62,101.78
Xining,630000,26.50400319,2014,Qinghai,630100,36.62,101.78
Xining,630000,NA,1995,Qinghai,630100,36.62,101.78
Xining,630000,18.78977166,2008,Qinghai,630100,36.62,101.78
Xining,630000,27.75087263,2013,Qinghai,630100,36.62,101.78
Xining,630000,NA,2007,Qinghai,630100,36.62,101.78
Xinxiang,410000,36.8652191,2018,Henan,410700,35.25,113.85
Xinxiang,410000,30.07019613,2008,Henan,410700,35.25,113.85
Xinxiang,410000,NA,2004,Henan,410700,35.25,113.85
Xinxiang,410000,NA,2017,Henan,410700,35.25,113.85
Xinxiang,410000,NA,2003,Henan,410700,35.25,113.85
Xinxiang,410000,NA,1997,Henan,410700,35.25,113.85
Xinxiang,410000,NA,2005,Henan,410700,35.25,113.85
Xinxiang,410000,NA,2006,Henan,410700,35.25,113.85
Xinxiang,410000,32.66167228,2007,Henan,410700,35.25,113.85
Xinxiang,410000,31.35296772,2012,Henan,410700,35.25,113.85
Xinxiang,410000,28.51470781,2009,Henan,410700,35.25,113.85
Xinxiang,410000,NA,2016,Henan,410700,35.25,113.85
Xinxiang,410000,29.81944427,2010,Henan,410700,35.25,113.85
Xinxiang,410000,NA,1995,Henan,410700,35.25,113.85
Xinxiang,410000,35.52192698,2015,Henan,410700,35.25,113.85
Xinxiang,410000,33.77444577,2019,Henan,410700,35.25,113.85
Xinxiang,410000,33.30589292,2014,Henan,410700,35.25,113.85
Xinxiang,410000,NA,2002,Henan,410700,35.25,113.85
Xinxiang,410000,NA,2001,Henan,410700,35.25,113.85
Xinxiang,410000,32.24934562,2013,Henan,410700,35.25,113.85
Xinxiang,410000,NA,1998,Henan,410700,35.25,113.85
Xinxiang,410000,32.16912578,2011,Henan,410700,35.25,113.85
Xinxiang,410000,NA,2000,Henan,410700,35.25,113.85
Xinxiang,410000,NA,1999,Henan,410700,35.25,113.85
Xinyang,410000,27.99463218,2013,Henan,411500,32.13,114.07
Xinyang,410000,NA,1998,Henan,411500,32.13,114.07
Xinyang,410000,NA,1999,Henan,411500,32.13,114.07
Xinyang,410000,24.59805896,2019,Henan,411500,32.13,114.07
Xinyang,410000,NA,1997,Henan,411500,32.13,114.07
Xinyang,410000,25.90878124,2018,Henan,411500,32.13,114.07
Xinyang,410000,NA,2003,Henan,411500,32.13,114.07
Xinyang,410000,NA,2016,Henan,411500,32.13,114.07
Xinyang,410000,NA,2001,Henan,411500,32.13,114.07
Xinyang,410000,NA,1995,Henan,411500,32.13,114.07
Xinyang,410000,29.83914673,2012,Henan,411500,32.13,114.07
Xinyang,410000,NA,2007,Henan,411500,32.13,114.07
Xinyang,410000,30.12531586,2014,Henan,411500,32.13,114.07
Xinyang,410000,NA,2017,Henan,411500,32.13,114.07
Xinyang,410000,NA,2002,Henan,411500,32.13,114.07
Xinyang,410000,33.36025749,2009,Henan,411500,32.13,114.07
Xinyang,410000,NA,2000,Henan,411500,32.13,114.07
Xinyang,410000,26.96787348,2015,Henan,411500,32.13,114.07
Xinyang,410000,29.55722545,2011,Henan,411500,32.13,114.07
Xinyang,410000,27.34095513,2010,Henan,411500,32.13,114.07
Xinyang,410000,NA,2004,Henan,411500,32.13,114.07
Xinyang,410000,20.80450074,2006,Henan,411500,32.13,114.07
Xinyang,410000,25.42527361,2008,Henan,411500,32.13,114.07
Xinyang,410000,NA,2005,Henan,411500,32.13,114.07
Xinyu,360000,NA,1998,Jiangxi,360500,27.82,114.92
Xinyu,360000,37.15240749,2012,Jiangxi,360500,27.82,114.92
Xinyu,360000,23.41986646,2007,Jiangxi,360500,27.82,114.92
Xinyu,360000,28.8003398,2010,Jiangxi,360500,27.82,114.92
Xinyu,360000,NA,1997,Jiangxi,360500,27.82,114.92
Xinyu,360000,NA,1995,Jiangxi,360500,27.82,114.92
Xinyu,360000,8.649897899,2001,Jiangxi,360500,27.82,114.92
Xinyu,360000,9.843434795,2002,Jiangxi,360500,27.82,114.92
Xinyu,360000,NA,2019,Jiangxi,360500,27.82,114.92
Xinyu,360000,23.49166935,2008,Jiangxi,360500,27.82,114.92
Xinyu,360000,22.09807507,2006,Jiangxi,360500,27.82,114.92
Xinyu,360000,NA,1999,Jiangxi,360500,27.82,114.92
Xinyu,360000,31.95782103,2009,Jiangxi,360500,27.82,114.92
Xinyu,360000,37.0488467,2014,Jiangxi,360500,27.82,114.92
Xinyu,360000,37.46377449,2013,Jiangxi,360500,27.82,114.92
Xinyu,360000,NA,2018,Jiangxi,360500,27.82,114.92
Xinyu,360000,38.03069615,2011,Jiangxi,360500,27.82,114.92
Xinyu,360000,NA,2000,Jiangxi,360500,27.82,114.92
Xinyu,360000,NA,2005,Jiangxi,360500,27.82,114.92
Xinyu,360000,17.94814449,2004,Jiangxi,360500,27.82,114.92
Xinyu,360000,53.56966746,2015,Jiangxi,360500,27.82,114.92
Xinyu,360000,12.56032178,2003,Jiangxi,360500,27.82,114.92
Xinyu,360000,44.69701429,2017,Jiangxi,360500,27.82,114.92
Xinyu,360000,51.50126076,2016,Jiangxi,360500,27.82,114.92
Xinzhou,140000,NA,2003,Shanxi,140900,38.42,112.73
Xinzhou,140000,8.705373192,2004,Shanxi,140900,38.42,112.73
Xinzhou,140000,NA,2000,Shanxi,140900,38.42,112.73
Xinzhou,140000,NA,2001,Shanxi,140900,38.42,112.73
Xinzhou,140000,49.09181812,2016,Shanxi,140900,38.42,112.73
Xinzhou,140000,NA,2002,Shanxi,140900,38.42,112.73
Xinzhou,140000,NA,1995,Shanxi,140900,38.42,112.73
Xinzhou,140000,NA,1999,Shanxi,140900,38.42,112.73
Xinzhou,140000,23.47354498,2010,Shanxi,140900,38.42,112.73
Xinzhou,140000,27.1931976,2013,Shanxi,140900,38.42,112.73
Xinzhou,140000,24.67386611,2012,Shanxi,140900,38.42,112.73
Xinzhou,140000,12.64530802,2005,Shanxi,140900,38.42,112.73
Xinzhou,140000,NA,1998,Shanxi,140900,38.42,112.73
Xinzhou,140000,15.32472231,2009,Shanxi,140900,38.42,112.73
Xinzhou,140000,15.73731832,2007,Shanxi,140900,38.42,112.73
Xinzhou,140000,24.96675735,2011,Shanxi,140900,38.42,112.73
Xinzhou,140000,17.92943615,2008,Shanxi,140900,38.42,112.73
Xinzhou,140000,38.91352116,2014,Shanxi,140900,38.42,112.73
Xinzhou,140000,14.46330689,2006,Shanxi,140900,38.42,112.73
Xinzhou,140000,NA,2019,Shanxi,140900,38.42,112.73
Xinzhou,140000,NA,1997,Shanxi,140900,38.42,112.73
Xinzhou,140000,NA,2018,Shanxi,140900,38.42,112.73
Xinzhou,140000,56.94185709,2017,Shanxi,140900,38.42,112.73
Xinzhou,140000,36.83004456,2015,Shanxi,140900,38.42,112.73
Xishuangbanna,530000,NA,2010,Yunnan,532800,22.02,100.8
Xishuangbanna,530000,NA,2009,Yunnan,532800,22.02,100.8
Xishuangbanna,530000,NA,2018,Yunnan,532800,22.02,100.8
Xishuangbanna,530000,NA,2019,Yunnan,532800,22.02,100.8
Xishuangbanna,530000,NA,2007,Yunnan,532800,22.02,100.8
Xishuangbanna,530000,NA,2008,Yunnan,532800,22.02,100.8
Xishuangbanna,530000,NA,2017,Yunnan,532800,22.02,100.8
Xishuangbanna,530000,NA,2005,Yunnan,532800,22.02,100.8
Xishuangbanna,530000,NA,2011,Yunnan,532800,22.02,100.8
Xishuangbanna,530000,NA,2016,Yunnan,532800,22.02,100.8
Xishuangbanna,530000,NA,2012,Yunnan,532800,22.02,100.8
Xishuangbanna,530000,NA,2013,Yunnan,532800,22.02,100.8
Xishuangbanna,530000,NA,2006,Yunnan,532800,22.02,100.8
Xishuangbanna,530000,NA,2015,Yunnan,532800,22.02,100.8
Xishuangbanna,530000,NA,2003,Yunnan,532800,22.02,100.8
Xishuangbanna,530000,NA,2004,Yunnan,532800,22.02,100.8
Xishuangbanna,530000,NA,2014,Yunnan,532800,22.02,100.8
Xishuangbanna,530000,NA,1995,Yunnan,532800,22.02,100.8
Xishuangbanna,530000,NA,1997,Yunnan,532800,22.02,100.8
Xishuangbanna,530000,NA,1998,Yunnan,532800,22.02,100.8
Xishuangbanna,530000,NA,2002,Yunnan,532800,22.02,100.8
Xishuangbanna,530000,NA,2000,Yunnan,532800,22.02,100.8
Xishuangbanna,530000,NA,2001,Yunnan,532800,22.02,100.8
Xishuangbanna,530000,NA,1999,Yunnan,532800,22.02,100.8
Xuancheng,340000,NA,1995,Anhui,341800,30.95,118.75
Xuancheng,340000,NA,1997,Anhui,341800,30.95,118.75
Xuancheng,340000,18.58876433,2019,Anhui,341800,30.95,118.75
Xuancheng,340000,9.40257857,2008,Anhui,341800,30.95,118.75
Xuancheng,340000,NA,2007,Anhui,341800,30.95,118.75
Xuancheng,340000,6.506352198,2006,Anhui,341800,30.95,118.75
Xuancheng,340000,NA,1998,Anhui,341800,30.95,118.75
Xuancheng,340000,11.81616347,2009,Anhui,341800,30.95,118.75
Xuancheng,340000,13.94461709,2017,Anhui,341800,30.95,118.75
Xuancheng,340000,NA,2005,Anhui,341800,30.95,118.75
Xuancheng,340000,7.058930564,2004,Anhui,341800,30.95,118.75
Xuancheng,340000,19.07955986,2018,Anhui,341800,30.95,118.75
Xuancheng,340000,NA,2000,Anhui,341800,30.95,118.75
Xuancheng,340000,13.1347239,2016,Anhui,341800,30.95,118.75
Xuancheng,340000,13.07523481,2013,Anhui,341800,30.95,118.75
Xuancheng,340000,NA,1999,Anhui,341800,30.95,118.75
Xuancheng,340000,12.85288789,2010,Anhui,341800,30.95,118.75
Xuancheng,340000,13.0900106,2015,Anhui,341800,30.95,118.75
Xuancheng,340000,NA,2003,Anhui,341800,30.95,118.75
Xuancheng,340000,12.14457638,2014,Anhui,341800,30.95,118.75
Xuancheng,340000,11.72117949,2012,Anhui,341800,30.95,118.75
Xuancheng,340000,NA,2001,Anhui,341800,30.95,118.75
Xuancheng,340000,12.60365222,2011,Anhui,341800,30.95,118.75
Xuancheng,340000,NA,2002,Anhui,341800,30.95,118.75
Xuchang,410000,NA,1999,Henan,411000,34.015,113.84
Xuchang,410000,NA,2016,Henan,411000,34.015,113.84
Xuchang,410000,NA,1998,Henan,411000,34.015,113.84
Xuchang,410000,NA,2000,Henan,411000,34.015,113.84
Xuchang,410000,NA,1997,Henan,411000,34.015,113.84
Xuchang,410000,31.7295143,2005,Henan,411000,34.015,113.84
Xuchang,410000,NA,2002,Henan,411000,34.015,113.84
Xuchang,410000,NA,1995,Henan,411000,34.015,113.84
Xuchang,410000,NA,2004,Henan,411000,34.015,113.84
Xuchang,410000,NA,2014,Henan,411000,34.015,113.84
Xuchang,410000,22.58365805,2015,Henan,411000,34.015,113.84
Xuchang,410000,26.90519582,2019,Henan,411000,34.015,113.84
Xuchang,410000,26.15132725,2013,Henan,411000,34.015,113.84
Xuchang,410000,NA,2018,Henan,411000,34.015,113.84
Xuchang,410000,NA,2001,Henan,411000,34.015,113.84
Xuchang,410000,NA,2017,Henan,411000,34.015,113.84
Xuchang,410000,NA,2003,Henan,411000,34.015,113.84
Xuchang,410000,NA,2012,Henan,411000,34.015,113.84
Xuchang,410000,26.77686526,2011,Henan,411000,34.015,113.84
Xuchang,410000,39.9905372,2009,Henan,411000,34.015,113.84
Xuchang,410000,30.35328703,2006,Henan,411000,34.015,113.84
Xuchang,410000,32.00762982,2010,Henan,411000,34.015,113.84
Xuchang,410000,NA,2008,Henan,411000,34.015,113.84
Xuchang,410000,28.39796459,2007,Henan,411000,34.015,113.84
Xuzhou,320000,30.94810715,2002,Jiangsu,320300,34.27,117.18
Xuzhou,320000,26.46220831,2001,Jiangsu,320300,34.27,117.18
Xuzhou,320000,68.97054477,2008,Jiangsu,320300,34.27,117.18
Xuzhou,320000,68.4803339,2009,Jiangsu,320300,34.27,117.18
Xuzhou,320000,35.96010316,2003,Jiangsu,320300,34.27,117.18
Xuzhou,320000,56.20007412,2005,Jiangsu,320300,34.27,117.18
Xuzhou,320000,46.37699963,2004,Jiangsu,320300,34.27,117.18
Xuzhou,320000,57.35538613,2006,Jiangsu,320300,34.27,117.18
Xuzhou,320000,111.4837182,2014,Jiangsu,320300,34.27,117.18
Xuzhou,320000,27.32396677,2000,Jiangsu,320300,34.27,117.18
Xuzhou,320000,141.7566753,2015,Jiangsu,320300,34.27,117.18
Xuzhou,320000,NA,2018,Jiangsu,320300,34.27,117.18
Xuzhou,320000,103.1205748,2016,Jiangsu,320300,34.27,117.18
Xuzhou,320000,63.26992489,2007,Jiangsu,320300,34.27,117.18
Xuzhou,320000,101.4291303,2011,Jiangsu,320300,34.27,117.18
Xuzhou,320000,124.9697252,2013,Jiangsu,320300,34.27,117.18
Xuzhou,320000,128.8126901,2017,Jiangsu,320300,34.27,117.18
Xuzhou,320000,NA,1998,Jiangsu,320300,34.27,117.18
Xuzhou,320000,NA,1997,Jiangsu,320300,34.27,117.18
Xuzhou,320000,NA,2019,Jiangsu,320300,34.27,117.18
Xuzhou,320000,100.0737548,2012,Jiangsu,320300,34.27,117.18
Xuzhou,320000,NA,1999,Jiangsu,320300,34.27,117.18
Xuzhou,320000,85.81034386,2010,Jiangsu,320300,34.27,117.18
Xuzhou,320000,NA,1995,Jiangsu,320300,34.27,117.18
Ya'an,510000,NA,2009,Sichuan,511800,29.98,103
Ya'an,510000,NA,2001,Sichuan,511800,29.98,103
Ya'an,510000,NA,2002,Sichuan,511800,29.98,103
Ya'an,510000,NA,2000,Sichuan,511800,29.98,103
Ya'an,510000,NA,1998,Sichuan,511800,29.98,103
Ya'an,510000,NA,2006,Sichuan,511800,29.98,103
Ya'an,510000,NA,2007,Sichuan,511800,29.98,103
Ya'an,510000,NA,2008,Sichuan,511800,29.98,103
Ya'an,510000,5.101943808,2011,Sichuan,511800,29.98,103
Ya'an,510000,NA,2003,Sichuan,511800,29.98,103
Ya'an,510000,NA,2018,Sichuan,511800,29.98,103
Ya'an,510000,5.047127291,2012,Sichuan,511800,29.98,103
Ya'an,510000,NA,1999,Sichuan,511800,29.98,103
Ya'an,510000,NA,1997,Sichuan,511800,29.98,103
Ya'an,510000,3.357580091,2014,Sichuan,511800,29.98,103
Ya'an,510000,3.297704927,2015,Sichuan,511800,29.98,103
Ya'an,510000,3.41269501,2013,Sichuan,511800,29.98,103
Ya'an,510000,3.853925533,2010,Sichuan,511800,29.98,103
Ya'an,510000,NA,2019,Sichuan,511800,29.98,103
Ya'an,510000,NA,2017,Sichuan,511800,29.98,103
Ya'an,510000,3.634548946,2016,Sichuan,511800,29.98,103
Ya'an,510000,NA,2004,Sichuan,511800,29.98,103
Ya'an,510000,NA,1995,Sichuan,511800,29.98,103
Ya'an,510000,NA,2005,Sichuan,511800,29.98,103
Yan'an,610000,NA,2015,Shaanxi,610600,36.6,109.48
Yan'an,610000,20.54204152,2018,Shaanxi,610600,36.6,109.48
Yan'an,610000,NA,2019,Shaanxi,610600,36.6,109.48
Yan'an,610000,24.50665503,2017,Shaanxi,610600,36.6,109.48
Yan'an,610000,9.85589054,2000,Shaanxi,610600,36.6,109.48
Yan'an,610000,10.02993455,2010,Shaanxi,610600,36.6,109.48
Yan'an,610000,10.44062507,2011,Shaanxi,610600,36.6,109.48
Yan'an,610000,11.71070471,2012,Shaanxi,610600,36.6,109.48
Yan'an,610000,13.61876657,2013,Shaanxi,610600,36.6,109.48
Yan'an,610000,14.45875397,2014,Shaanxi,610600,36.6,109.48
Yan'an,610000,NA,1995,Shaanxi,610600,36.6,109.48
Yan'an,610000,NA,2016,Shaanxi,610600,36.6,109.48
Yan'an,610000,NA,1999,Shaanxi,610600,36.6,109.48
Yan'an,610000,3.767571205,2007,Shaanxi,610600,36.6,109.48
Yan'an,610000,5.200890547,2008,Shaanxi,610600,36.6,109.48
Yan'an,610000,10.64054877,2001,Shaanxi,610600,36.6,109.48
Yan'an,610000,9.630778315,2002,Shaanxi,610600,36.6,109.48
Yan'an,610000,NA,1998,Shaanxi,610600,36.6,109.48
Yan'an,610000,14.87752208,2003,Shaanxi,610600,36.6,109.48
Yan'an,610000,7.244386322,2009,Shaanxi,610600,36.6,109.48
Yan'an,610000,15.38350699,2006,Shaanxi,610600,36.6,109.48
Yan'an,610000,NA,2004,Shaanxi,610600,36.6,109.48
Yan'an,610000,NA,1997,Shaanxi,610600,36.6,109.48
Yan'an,610000,13.28268943,2005,Shaanxi,610600,36.6,109.48
Yanbian,220000,6.25703584,2002,Jilin,222400,42.88,129.5
Yanbian,220000,7.282752728,2003,Jilin,222400,42.88,129.5
Yanbian,220000,6.251175574,2000,Jilin,222400,42.88,129.5
Yanbian,220000,17.13296588,2011,Jilin,222400,42.88,129.5
Yanbian,220000,NA,2013,Jilin,222400,42.88,129.5
Yanbian,220000,5.790532458,2001,Jilin,222400,42.88,129.5
Yanbian,220000,12.64107888,2009,Jilin,222400,42.88,129.5
Yanbian,220000,NA,2004,Jilin,222400,42.88,129.5
Yanbian,220000,13.86053496,2010,Jilin,222400,42.88,129.5
Yanbian,220000,14.55672773,2014,Jilin,222400,42.88,129.5
Yanbian,220000,16.70821906,2012,Jilin,222400,42.88,129.5
Yanbian,220000,14.23598784,2015,Jilin,222400,42.88,129.5
Yanbian,220000,14.35863666,2016,Jilin,222400,42.88,129.5
Yanbian,220000,13.08480385,2007,Jilin,222400,42.88,129.5
Yanbian,220000,12.6725145,2008,Jilin,222400,42.88,129.5
Yanbian,220000,NA,1995,Jilin,222400,42.88,129.5
Yanbian,220000,NA,1997,Jilin,222400,42.88,129.5
Yanbian,220000,13.68531468,2017,Jilin,222400,42.88,129.5
Yanbian,220000,NA,1998,Jilin,222400,42.88,129.5
Yanbian,220000,NA,1999,Jilin,222400,42.88,129.5
Yanbian,220000,NA,2006,Jilin,222400,42.88,129.5
Yanbian,220000,NA,2005,Jilin,222400,42.88,129.5
Yanbian,220000,NA,2018,Jilin,222400,42.88,129.5
Yanbian,220000,NA,2019,Jilin,222400,42.88,129.5
Yancheng,320000,NA,2003,Jiangsu,320900,33.3495,120.1616
Yancheng,320000,20.51400849,2008,Jiangsu,320900,33.3495,120.1616
Yancheng,320000,21.5839726,2009,Jiangsu,320900,33.3495,120.1616
Yancheng,320000,46.5327376,2018,Jiangsu,320900,33.3495,120.1616
Yancheng,320000,44.9949424,2019,Jiangsu,320900,33.3495,120.1616
Yancheng,320000,31.56500394,2017,Jiangsu,320900,33.3495,120.1616
Yancheng,320000,19.51909239,2007,Jiangsu,320900,33.3495,120.1616
Yancheng,320000,35.06562217,2014,Jiangsu,320900,33.3495,120.1616
Yancheng,320000,NA,1995,Jiangsu,320900,33.3495,120.1616
Yancheng,320000,NA,2004,Jiangsu,320900,33.3495,120.1616
Yancheng,320000,35.03835894,2015,Jiangsu,320900,33.3495,120.1616
Yancheng,320000,17.33134626,2006,Jiangsu,320900,33.3495,120.1616
Yancheng,320000,NA,2001,Jiangsu,320900,33.3495,120.1616
Yancheng,320000,21.31362861,2011,Jiangsu,320900,33.3495,120.1616
Yancheng,320000,33.40636875,2016,Jiangsu,320900,33.3495,120.1616
Yancheng,320000,NA,1997,Jiangsu,320900,33.3495,120.1616
Yancheng,320000,NA,2000,Jiangsu,320900,33.3495,120.1616
Yancheng,320000,NA,2002,Jiangsu,320900,33.3495,120.1616
Yancheng,320000,34.377002,2013,Jiangsu,320900,33.3495,120.1616
Yancheng,320000,16.29453091,2005,Jiangsu,320900,33.3495,120.1616
Yancheng,320000,24.31999937,2012,Jiangsu,320900,33.3495,120.1616
Yancheng,320000,20.64585332,2010,Jiangsu,320900,33.3495,120.1616
Yancheng,320000,NA,1999,Jiangsu,320900,33.3495,120.1616
Yancheng,320000,NA,1998,Jiangsu,320900,33.3495,120.1616
Yangjiang,440000,3.262939854,2003,Guangdong,441700,21.87,111.98
Yangjiang,440000,3.986902326,2004,Guangdong,441700,21.87,111.98
Yangjiang,440000,2.60399856,2000,Guangdong,441700,21.87,111.98
Yangjiang,440000,12.13343352,2010,Guangdong,441700,21.87,111.98
Yangjiang,440000,3.035725285,2001,Guangdong,441700,21.87,111.98
Yangjiang,440000,NA,1999,Guangdong,441700,21.87,111.98
Yangjiang,440000,4.678683422,2007,Guangdong,441700,21.87,111.98
Yangjiang,440000,4.41215367,2008,Guangdong,441700,21.87,111.98
Yangjiang,440000,14.00994984,2011,Guangdong,441700,21.87,111.98
Yangjiang,440000,2.926228703,2002,Guangdong,441700,21.87,111.98
Yangjiang,440000,3.746177279,2005,Guangdong,441700,21.87,111.98
Yangjiang,440000,13.76764502,2012,Guangdong,441700,21.87,111.98
Yangjiang,440000,14.4217486,2013,Guangdong,441700,21.87,111.98
Yangjiang,440000,NA,1998,Guangdong,441700,21.87,111.98
Yangjiang,440000,18.06836296,2019,Guangdong,441700,21.87,111.98
Yangjiang,440000,18.03096268,2015,Guangdong,441700,21.87,111.98
Yangjiang,440000,20.69499912,2016,Guangdong,441700,21.87,111.98
Yangjiang,440000,6.637779723,2009,Guangdong,441700,21.87,111.98
Yangjiang,440000,NA,1997,Guangdong,441700,21.87,111.98
Yangjiang,440000,15.49307418,2018,Guangdong,441700,21.87,111.98
Yangjiang,440000,4.41596938,2006,Guangdong,441700,21.87,111.98
Yangjiang,440000,18.10434852,2014,Guangdong,441700,21.87,111.98
Yangjiang,440000,NA,1995,Guangdong,441700,21.87,111.98
Yangjiang,440000,NA,2017,Guangdong,441700,21.87,111.98
Yangquan,140000,NA,1998,Shanxi,140300,37.85,113.57
Yangquan,140000,14.05137451,2016,Shanxi,140300,37.85,113.57
Yangquan,140000,21.1485276,2011,Shanxi,140300,37.85,113.57
Yangquan,140000,NA,1997,Shanxi,140300,37.85,113.57
Yangquan,140000,NA,2003,Shanxi,140300,37.85,113.57
Yangquan,140000,19.71011296,2019,Shanxi,140300,37.85,113.57
Yangquan,140000,18.38758474,2018,Shanxi,140300,37.85,113.57
Yangquan,140000,20.25642565,2015,Shanxi,140300,37.85,113.57
Yangquan,140000,NA,1999,Shanxi,140300,37.85,113.57
Yangquan,140000,NA,2004,Shanxi,140300,37.85,113.57
Yangquan,140000,NA,1995,Shanxi,140300,37.85,113.57
Yangquan,140000,17.50979768,2009,Shanxi,140300,37.85,113.57
Yangquan,140000,18.66215986,2012,Shanxi,140300,37.85,113.57
Yangquan,140000,NA,2001,Shanxi,140300,37.85,113.57
Yangquan,140000,20.17754941,2017,Shanxi,140300,37.85,113.57
Yangquan,140000,NA,2002,Shanxi,140300,37.85,113.57
Yangquan,140000,20.48441457,2008,Shanxi,140300,37.85,113.57
Yangquan,140000,NA,2006,Shanxi,140300,37.85,113.57
Yangquan,140000,NA,2000,Shanxi,140300,37.85,113.57
Yangquan,140000,NA,2005,Shanxi,140300,37.85,113.57
Yangquan,140000,19.02290375,2013,Shanxi,140300,37.85,113.57
Yangquan,140000,19.34628521,2010,Shanxi,140300,37.85,113.57
Yangquan,140000,25.17957731,2014,Shanxi,140300,37.85,113.57
Yangquan,140000,19.96323233,2007,Shanxi,140300,37.85,113.57
Yangzhou,320000,NA,1999,Jiangsu,321000,32.4,119.4
Yangzhou,320000,NA,1997,Jiangsu,321000,32.4,119.4
Yangzhou,320000,32.29242166,2009,Jiangsu,321000,32.4,119.4
Yangzhou,320000,NA,1998,Jiangsu,321000,32.4,119.4
Yangzhou,320000,32.18342453,2012,Jiangsu,321000,32.4,119.4
Yangzhou,320000,33.99683312,2016,Jiangsu,321000,32.4,119.4
Yangzhou,320000,21.93651161,2006,Jiangsu,321000,32.4,119.4
Yangzhou,320000,33.61559561,2011,Jiangsu,321000,32.4,119.4
Yangzhou,320000,NA,1995,Jiangsu,321000,32.4,119.4
Yangzhou,320000,28.07950766,2007,Jiangsu,321000,32.4,119.4
Yangzhou,320000,28.70109102,2008,Jiangsu,321000,32.4,119.4
