Region,Province,year,GDP: Industry,GDP,Annual_Real_Estate_Investment,Annual_Avg_Property_Price,Debt Ratio(%),Wide Range Debt Ratio(%),Debt Asset Ratio(%),Wide Range Debt Asset Ratio(%),"Balance of Municipal Bonds(CNY,B)","Limitation of Municipal Bonds(CNY,B)",Fiscal Self-sufficiency(%),"GDP(CNY,B)",Growth Rate of GDP(%),Per capita GDP(CNY),"Fixed Asset Investment(CNY,B)","Total Value of Imports and Exports(CNY,B)",Per Capita Disposable Income(CNY),"Industrial Increase Volume(CNY,B)","Budget Revenue(CNY,B)","Budget Expenditure(CNY,B)","Tax Revenue(CNY,B)",Share of Tax Revenue(%),"Revenue of Government-Managed Funds(CNY,B)","Expenditure of Government-Managed Funds(CNY,B)","Issuance（LGFV Bond）(CNY,B)","Net Financing（LGFV Bond）(CNY,B)","Issuance（Non-Standard Financing）(CNY,B)","Net Financing（Non-Standard Financing）(CNY,B)","Issuance(General Bond)(CNY,B)","Net Financing(General Bond)(CNY,B)","Issuance（Special Bond）(CNY,B)","Net Financing（Special Bond）(CNY,B)",Statistical_Division_Code,Province.Code,Latitude,Longitude
Panzhihua,Sichuan,2020,Total,104.082,6752.242,10400.31,21.2333,37.93441415,194.27,346.7655327,22.1,23.729,42.6977,104.082,3.9,85806,10.40031,0.441,44208.90434,47.906,6.82507,15.98464,4.79351,70.23385841,4.49445,6.27161,NA,NA,0.4914067,NA,NA,NA,3.07746,2.3232,510400,510000,26.58,101.72
Panzhihua,Sichuan,2020,Secondary Industry,55.839,6752.242,10400.31,21.2333,37.93441415,194.27,346.7655327,22.1,23.729,42.6977,104.082,3.9,85806,10.40031,0.441,44208.90434,47.906,6.82507,15.98464,4.79351,70.23385841,4.49445,6.27161,NA,NA,0.4914067,NA,NA,NA,3.07746,2.3232,510400,510000,26.58,101.72
Panzhihua,Sichuan,2020,Tertiary Industry,38.553,6752.242,10400.31,21.2333,37.93441415,194.27,346.7655327,22.1,23.729,42.6977,104.082,3.9,85806,10.40031,0.441,44208.90434,47.906,6.82507,15.98464,4.79351,70.23385841,4.49445,6.27161,NA,NA,0.4914067,NA,NA,NA,3.07746,2.3232,510400,510000,26.58,101.72
Panzhihua,Sichuan,2020,Primary Industry,9.69,6752.242,10400.31,21.2333,37.93441415,194.27,346.7655327,22.1,23.729,42.6977,104.082,3.9,85806,10.40031,0.441,44208.90434,47.906,6.82507,15.98464,4.79351,70.23385841,4.49445,6.27161,NA,NA,0.4914067,NA,NA,NA,3.07746,2.3232,510400,510000,26.58,101.72
Pingdingshan,Henan,2016,Tertiary Industry,75.334,4098.397,14841,9.5779,16.90022567,97.67,172.3304216,17.4811,18.98,45.1469,182.51414,7.709399,36708.39501,14.841,0.4569,27101.88732,NA,12.44602,27.56783,8.39347,67.43898853,5.44325,7.6756,NA,NA,0.54375,0.53775,NA,NA,NA,NA,410400,410000,33.77,113.18
Pingdingshan,Henan,2016,Primary Industry,17.675,4098.397,14841,9.5779,16.90022567,97.67,172.3304216,17.4811,18.98,45.1469,182.51414,7.709399,36708.39501,14.841,0.4569,27101.88732,NA,12.44602,27.56783,8.39347,67.43898853,5.44325,7.6756,NA,NA,0.54375,0.53775,NA,NA,NA,NA,410400,410000,33.77,113.18
Pingdingshan,Henan,2016,Secondary Industry,89.505,4098.397,14841,9.5779,16.90022567,97.67,172.3304216,17.4811,18.98,45.1469,182.51414,7.709399,36708.39501,14.841,0.4569,27101.88732,NA,12.44602,27.56783,8.39347,67.43898853,5.44325,7.6756,NA,NA,0.54375,0.53775,NA,NA,NA,NA,410400,410000,33.77,113.18
Pingdingshan,Henan,2016,Total,182.514,4098.397,14841,9.5779,16.90022567,97.67,172.3304216,17.4811,18.98,45.1469,182.51414,7.709399,36708.39501,14.841,0.4569,27101.88732,NA,12.44602,27.56783,8.39347,67.43898853,5.44325,7.6756,NA,NA,0.54375,0.53775,NA,NA,NA,NA,410400,410000,33.77,113.18
Pingdingshan,Henan,2017,Total,199.466,3942.294,17014,8.6484,24.05023935,86.71,241.1362353,17.25073,21.987,43.3053,199.46641,7.975039,39961.21607,17.014,0.56391,29625.09981,NA,13.75315,31.75857,9.85136,71.6298448,6.12674,7.30497,NA,NA,1.9884465,NA,3.51253,1.66918,4.13409,1.56133,410400,410000,33.77,113.18
Pingdingshan,Henan,2017,Primary Industry,16.632,3942.294,17014,8.6484,24.05023935,86.71,241.1362353,17.25073,21.987,43.3053,199.46641,7.975039,39961.21607,17.014,0.56391,29625.09981,NA,13.75315,31.75857,9.85136,71.6298448,6.12674,7.30497,NA,NA,1.9884465,NA,3.51253,1.66918,4.13409,1.56133,410400,410000,33.77,113.18
Pingdingshan,Henan,2017,Tertiary Industry,85.588,3942.294,17014,8.6484,24.05023935,86.71,241.1362353,17.25073,21.987,43.3053,199.46641,7.975039,39961.21607,17.014,0.56391,29625.09981,NA,13.75315,31.75857,9.85136,71.6298448,6.12674,7.30497,NA,NA,1.9884465,NA,3.51253,1.66918,4.13409,1.56133,410400,410000,33.77,113.18
Pingdingshan,Henan,2017,Secondary Industry,97.246,3942.294,17014,8.6484,24.05023935,86.71,241.1362353,17.25073,21.987,43.3053,199.46641,7.975039,39961.21607,17.014,0.56391,29625.09981,NA,13.75315,31.75857,9.85136,71.6298448,6.12674,7.30497,NA,NA,1.9884465,NA,3.51253,1.66918,4.13409,1.56133,410400,410000,33.77,113.18
Pingdingshan,Henan,2018,Tertiary Industry,95.763,4272.425,16422,9.8226,26.93643529,83.09,227.8642488,21.32353,26.35184,42.5252,217.086,7.5,42586.64,16.422,0.5907,32083.88,NA,15.43583,36.29805,11.35506,73.56300244,10.21748,11.28504,NA,NA,0.8555008,0.5255008,2.38905,1.73992,2.4756,2.3036,410400,410000,33.77,113.18
Pingdingshan,Henan,2018,Total,213.523,4272.425,16422,9.8226,26.93643529,83.09,227.8642488,21.32353,26.35184,42.5252,217.086,7.5,42586.64,16.422,0.5907,32083.88,NA,15.43583,36.29805,11.35506,73.56300244,10.21748,11.28504,NA,NA,0.8555008,0.5255008,2.38905,1.73992,2.4756,2.3036,410400,410000,33.77,113.18
Pingdingshan,Henan,2018,Secondary Industry,101.69,4272.425,16422,9.8226,26.93643529,83.09,227.8642488,21.32353,26.35184,42.5252,217.086,7.5,42586.64,16.422,0.5907,32083.88,NA,15.43583,36.29805,11.35506,73.56300244,10.21748,11.28504,NA,NA,0.8555008,0.5255008,2.38905,1.73992,2.4756,2.3036,410400,410000,33.77,113.18
Pingdingshan,Henan,2018,Primary Industry,16.07,4272.425,16422,9.8226,26.93643529,83.09,227.8642488,21.32353,26.35184,42.5252,217.086,7.5,42586.64,16.422,0.5907,32083.88,NA,15.43583,36.29805,11.35506,73.56300244,10.21748,11.28504,NA,NA,0.8555008,0.5255008,2.38905,1.73992,2.4756,2.3036,410400,410000,33.77,113.18
Pingdingshan,Henan,2019,Tertiary Industry,110.755,4734.331,14675,11.2452,27.45928137,91.55,223.5561697,26.68081,32.00066,42.3386,237.263539,7.5,47200.74801,14.675,0.523,34265.6,NA,17.13919,40.4812,12.49407,72.89766903,11.99326,14.14057,NA,NA,0.55287,-0.3860505,NA,NA,NA,NA,410400,410000,33.77,113.18
Pingdingshan,Henan,2019,Total,236.523,4734.331,14675,11.2452,27.45928137,91.55,223.5561697,26.68081,32.00066,42.3386,237.263539,7.5,47200.74801,14.675,0.523,34265.6,NA,17.13919,40.4812,12.49407,72.89766903,11.99326,14.14057,NA,NA,0.55287,-0.3860505,NA,NA,NA,NA,410400,410000,33.77,113.18
Pingdingshan,Henan,2019,Primary Industry,17.366,4734.331,14675,11.2452,27.45928137,91.55,223.5561697,26.68081,32.00066,42.3386,237.263539,7.5,47200.74801,14.675,0.523,34265.6,NA,17.13919,40.4812,12.49407,72.89766903,11.99326,14.14057,NA,NA,0.55287,-0.3860505,NA,NA,NA,NA,410400,410000,33.77,113.18
Pingdingshan,Henan,2019,Secondary Industry,108.402,4734.331,14675,11.2452,27.45928137,91.55,223.5561697,26.68081,32.00066,42.3386,237.263539,7.5,47200.74801,14.675,0.523,34265.6,NA,17.13919,40.4812,12.49407,72.89766903,11.99326,14.14057,NA,NA,0.55287,-0.3860505,NA,NA,NA,NA,410400,410000,33.77,113.18
Pingdingshan,Henan,2020,Tertiary Industry,115.666,5084.76,15666,13.9853,31.73662069,111.68,253.4377681,34.34568,48.093,44.3947,245.5844279,3.172903,49379.08855,15.666,0.499,34813.8,NA,18.11666,40.80812,12.31969,68.00199374,12.62203,19.67039,NA,NA,1.5368574,0.4241174,2.24836,0.8205,7.56239,6.84725,410400,410000,33.77,113.18
Pingdingshan,Henan,2020,Total,241.824,5084.76,15666,13.9853,31.73662069,111.68,253.4377681,34.34568,48.093,44.3947,245.5844279,3.172903,49379.08855,15.666,0.499,34813.8,NA,18.11666,40.80812,12.31969,68.00199374,12.62203,19.67039,NA,NA,1.5368574,0.4241174,2.24836,0.8205,7.56239,6.84725,410400,410000,33.77,113.18
Pingdingshan,Henan,2020,Secondary Industry,105.676,5084.76,15666,13.9853,31.73662069,111.68,253.4377681,34.34568,48.093,44.3947,245.5844279,3.172903,49379.08855,15.666,0.499,34813.8,NA,18.11666,40.80812,12.31969,68.00199374,12.62203,19.67039,NA,NA,1.5368574,0.4241174,2.24836,0.8205,7.56239,6.84725,410400,410000,33.77,113.18
Pingdingshan,Henan,2020,Primary Industry,20.481,5084.76,15666,13.9853,31.73662069,111.68,253.4377681,34.34568,48.093,44.3947,245.5844279,3.172903,49379.08855,15.666,0.499,34813.8,NA,18.11666,40.80812,12.31969,68.00199374,12.62203,19.67039,NA,NA,1.5368574,0.4241174,2.24836,0.8205,7.56239,6.84725,410400,410000,33.77,113.18
Pingliang,Gansu,2016,Total,36.73,3274.545,5576.02,19.9,47.81388722,179.17,430.5799596,7.308,7.972,21.4652,36.7296,7,17486,5.57602,NA,23446.2781,4.275,2.65501,12.36889,1.75519,66.10860223,1.41267,1.582,NA,NA,NA,NA,0.91568,0.69,0.69714,0.23014,620800,620000,35.55,106.67
Pingliang,Gansu,2016,Primary Industry,10.3,3274.545,5576.02,19.9,47.81388722,179.17,430.5799596,7.308,7.972,21.4652,36.7296,7,17486,5.57602,NA,23446.2781,4.275,2.65501,12.36889,1.75519,66.10860223,1.41267,1.582,NA,NA,NA,NA,0.91568,0.69,0.69714,0.23014,620800,620000,35.55,106.67
Pingliang,Gansu,2016,Secondary Industry,9.106,3274.545,5576.02,19.9,47.81388722,179.17,430.5799596,7.308,7.972,21.4652,36.7296,7,17486,5.57602,NA,23446.2781,4.275,2.65501,12.36889,1.75519,66.10860223,1.41267,1.582,NA,NA,NA,NA,0.91568,0.69,0.69714,0.23014,620800,620000,35.55,106.67
Pingliang,Gansu,2016,Tertiary Industry,17.324,3274.545,5576.02,19.9,47.81388722,179.17,430.5799596,7.308,7.972,21.4652,36.7296,7,17486,5.57602,NA,23446.2781,4.275,2.65501,12.36889,1.75519,66.10860223,1.41267,1.582,NA,NA,NA,NA,0.91568,0.69,0.69714,0.23014,620800,620000,35.55,106.67
Pingliang,Gansu,2017,Primary Industry,7.234,3329.926,6403.06,22.26,62.6726159,168.17,473.470048,7.895,9.033,14.3722,35.4655588,3.644284,16824.66794,6.40306,0.03953,25415.13471,4.684,2.75895,19.19643,1.74129,63.11422824,1.91974,1.63471,NA,NA,NA,NA,1.18231,0.5198,0.50252,0.5,620800,620000,35.55,106.67
Pingliang,Gansu,2017,Secondary Industry,9.531,3329.926,6403.06,22.26,62.6726159,168.17,473.470048,7.895,9.033,14.3722,35.4655588,3.644284,16824.66794,6.40306,0.03953,25415.13471,4.684,2.75895,19.19643,1.74129,63.11422824,1.91974,1.63471,NA,NA,NA,NA,1.18231,0.5198,0.50252,0.5,620800,620000,35.55,106.67
Pingliang,Gansu,2017,Total,35.466,3329.926,6403.06,22.26,62.6726159,168.17,473.470048,7.895,9.033,14.3722,35.4655588,3.644284,16824.66794,6.40306,0.03953,25415.13471,4.684,2.75895,19.19643,1.74129,63.11422824,1.91974,1.63471,NA,NA,NA,NA,1.18231,0.5198,0.50252,0.5,620800,620000,35.55,106.67
Pingliang,Gansu,2017,Tertiary Industry,18.701,3329.926,6403.06,22.26,62.6726159,168.17,473.470048,7.895,9.033,14.3722,35.4655588,3.644284,16824.66794,6.40306,0.03953,25415.13471,4.684,2.75895,19.19643,1.74129,63.11422824,1.91974,1.63471,NA,NA,NA,NA,1.18231,0.5198,0.50252,0.5,620800,620000,35.55,106.67
Pingliang,Gansu,2018,Total,39.517,3763.613,6169.85,25.73,61.27685315,222.88,530.7248375,10.169,11.359,14.3221,39.51652,2.1,18676,6.16985,0.073,27448,5.225,3.04697,21.27461,2.08815,68.53201705,1.3927,2.43084,NA,NA,NA,NA,2.72069,0.85,1.51061,1.45,620800,620000,35.55,106.67
Pingliang,Gansu,2018,Tertiary Industry,20.339,3763.613,6169.85,25.73,61.27685315,222.88,530.7248375,10.169,11.359,14.3221,39.51652,2.1,18676,6.16985,0.073,27448,5.225,3.04697,21.27461,2.08815,68.53201705,1.3927,2.43084,NA,NA,NA,NA,2.72069,0.85,1.51061,1.45,620800,620000,35.55,106.67
Pingliang,Gansu,2018,Primary Industry,8.789,3763.613,6169.85,25.73,61.27685315,222.88,530.7248375,10.169,11.359,14.3221,39.51652,2.1,18676,6.16985,0.073,27448,5.225,3.04697,21.27461,2.08815,68.53201705,1.3927,2.43084,NA,NA,NA,NA,2.72069,0.85,1.51061,1.45,620800,620000,35.55,106.67
Pingliang,Gansu,2018,Secondary Industry,10.389,3763.613,6169.85,25.73,61.27685315,222.88,530.7248375,10.169,11.359,14.3221,39.51652,2.1,18676,6.16985,0.073,27448,5.225,3.04697,21.27461,2.08815,68.53201705,1.3927,2.43084,NA,NA,NA,NA,2.72069,0.85,1.51061,1.45,620800,620000,35.55,106.67
Pingliang,Gansu,2019,Primary Industry,9.129,4311.263,8547.17,29.98,66.65204229,205.89,457.6833966,13.69,14.951,13.4571,45.6580305,6.4,21514.4805,8.54717,0.069,29643.8,7.351,3.25388,24.17967,2.12396,65.27468745,3.23838,4.4445,NA,NA,NA,NA,0.95904,NA,2.7431,NA,620800,620000,35.55,106.67
Pingliang,Gansu,2019,Tertiary Industry,24.161,4311.263,8547.17,29.98,66.65204229,205.89,457.6833966,13.69,14.951,13.4571,45.6580305,6.4,21514.4805,8.54717,0.069,29643.8,7.351,3.25388,24.17967,2.12396,65.27468745,3.23838,4.4445,NA,NA,NA,NA,0.95904,NA,2.7431,NA,620800,620000,35.55,106.67
Pingliang,Gansu,2019,Total,45.658,4311.263,8547.17,29.98,66.65204229,205.89,457.6833966,13.69,14.951,13.4571,45.6580305,6.4,21514.4805,8.54717,0.069,29643.8,7.351,3.25388,24.17967,2.12396,65.27468745,3.23838,4.4445,NA,NA,NA,NA,0.95904,NA,2.7431,NA,620800,620000,35.55,106.67
Pingliang,Gansu,2019,Secondary Industry,12.368,4311.263,8547.17,29.98,66.65204229,205.89,457.6833966,13.69,14.951,13.4571,45.6580305,6.4,21514.4805,8.54717,0.069,29643.8,7.351,3.25388,24.17967,2.12396,65.27468745,3.23838,4.4445,NA,NA,NA,NA,0.95904,NA,2.7431,NA,620800,620000,35.55,106.67
Pingliang,Gansu,2020,Primary Industry,10.985,4630.978,10330.13,34.99,68.3086422,220.13,429.7549161,16.66,19.006,13.536,47.6160422,3.5,25623,10.33,0.04,31096.31049,NA,3.28318,24.25509,2.01341,61.32499589,4.16547,6.51305,NA,NA,NA,NA,1.303,0.72954,2.597,2.25828,620800,620000,35.55,106.67
Pingliang,Gansu,2020,Tertiary Industry,24.961,4630.978,10330.13,34.99,68.3086422,220.13,429.7549161,16.66,19.006,13.536,47.6160422,3.5,25623,10.33,0.04,31096.31049,NA,3.28318,24.25509,2.01341,61.32499589,4.16547,6.51305,NA,NA,NA,NA,1.303,0.72954,2.597,2.25828,620800,620000,35.55,106.67
Pingliang,Gansu,2020,Secondary Industry,11.67,4630.978,10330.13,34.99,68.3086422,220.13,429.7549161,16.66,19.006,13.536,47.6160422,3.5,25623,10.33,0.04,31096.31049,NA,3.28318,24.25509,2.01341,61.32499589,4.16547,6.51305,NA,NA,NA,NA,1.303,0.72954,2.597,2.25828,620800,620000,35.55,106.67
Pingliang,Gansu,2020,Total,47.616,4630.978,10330.13,34.99,68.3086422,220.13,429.7549161,16.66,19.006,13.536,47.6160422,3.5,25623,10.33,0.04,31096.31049,NA,3.28318,24.25509,2.01341,61.32499589,4.16547,6.51305,NA,NA,NA,NA,1.303,0.72954,2.597,2.25828,620800,620000,35.55,106.67
Pingxiang,Jiangxi,2016,Primary Industry,5.697,4613.506,4851.47,4.978,7.242563866,47.28,43.70902906,4.987,NA,52.7411,100.1815389,8.9,52516,4.85147,1.39048,30629.80097,NA,10.54926,20.00197,7.59979,72.04097728,6.05077,6.3181,NA,NA,2.54441,1.7493,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2016,SI - Construction,NA,4613.506,4851.47,4.978,7.242563866,47.28,43.70902906,4.987,NA,52.7411,100.1815389,8.9,52516,4.85147,1.39048,30629.80097,NA,10.54926,20.00197,7.59979,72.04097728,6.05077,6.3181,NA,NA,2.54441,1.7493,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2016,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",NA,4613.506,4851.47,4.978,7.242563866,47.28,43.70902906,4.987,NA,52.7411,100.1815389,8.9,52516,4.85147,1.39048,30629.80097,NA,10.54926,20.00197,7.59979,72.04097728,6.05077,6.3181,NA,NA,2.54441,1.7493,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2016,Secondary Industry,53.171,4613.506,4851.47,4.978,7.242563866,47.28,43.70902906,4.987,NA,52.7411,100.1815389,8.9,52516,4.85147,1.39048,30629.80097,NA,10.54926,20.00197,7.59979,72.04097728,6.05077,6.3181,NA,NA,2.54441,1.7493,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2016,Total,100.182,4613.506,4851.47,4.978,7.242563866,47.28,43.70902906,4.987,NA,52.7411,100.1815389,8.9,52516,4.85147,1.39048,30629.80097,NA,10.54926,20.00197,7.59979,72.04097728,6.05077,6.3181,NA,NA,2.54441,1.7493,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2016,Tertiary Industry,41.313,4613.506,4851.47,4.978,7.242563866,47.28,43.70902906,4.987,NA,52.7411,100.1815389,8.9,52516,4.85147,1.39048,30629.80097,NA,10.54926,20.00197,7.59979,72.04097728,6.05077,6.3181,NA,NA,2.54441,1.7493,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2016,SI - Industry,NA,4613.506,4851.47,4.978,7.242563866,47.28,43.70902906,4.987,NA,52.7411,100.1815389,8.9,52516,4.85147,1.39048,30629.80097,NA,10.54926,20.00197,7.59979,72.04097728,6.05077,6.3181,NA,NA,2.54441,1.7493,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2017,SI - Industry,NA,4585.552,5238.63,4.5848,19.92305797,47.77,207.6086203,4.908,NA,45.67,107.05,8.9,55767,5.23863,1.51308,33120.00379,NA,10.273,22.494,NA,NA,NA,NA,NA,NA,1.7453,NA,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2017,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",NA,4585.552,5238.63,4.5848,19.92305797,47.77,207.6086203,4.908,NA,45.67,107.05,8.9,55767,5.23863,1.51308,33120.00379,NA,10.273,22.494,NA,NA,NA,NA,NA,NA,1.7453,NA,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2017,Tertiary Industry,47.441,4585.552,5238.63,4.5848,19.92305797,47.77,207.6086203,4.908,NA,45.67,107.05,8.9,55767,5.23863,1.51308,33120.00379,NA,10.273,22.494,NA,NA,NA,NA,NA,NA,1.7453,NA,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2017,Secondary Industry,53.863,4585.552,5238.63,4.5848,19.92305797,47.77,207.6086203,4.908,NA,45.67,107.05,8.9,55767,5.23863,1.51308,33120.00379,NA,10.273,22.494,NA,NA,NA,NA,NA,NA,1.7453,NA,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2017,Total,107.05,4585.552,5238.63,4.5848,19.92305797,47.77,207.6086203,4.908,NA,45.67,107.05,8.9,55767,5.23863,1.51308,33120.00379,NA,10.273,22.494,NA,NA,NA,NA,NA,NA,1.7453,NA,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2017,Primary Industry,5.746,4585.552,5238.63,4.5848,19.92305797,47.77,207.6086203,4.908,NA,45.67,107.05,8.9,55767,5.23863,1.51308,33120.00379,NA,10.273,22.494,NA,NA,NA,NA,NA,NA,1.7453,NA,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2017,SI - Construction,NA,4585.552,5238.63,4.5848,19.92305797,47.77,207.6086203,4.908,NA,45.67,107.05,8.9,55767,5.23863,1.51308,33120.00379,NA,10.273,22.494,NA,NA,NA,NA,NA,NA,1.7453,NA,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2018,Primary Industry,5.936,5225.892,5385.67,18.1061,36.44420384,183.23,368.8097872,18.27,20.427,40.6814,100.905,8.7,52307,5.38567,1.73344,35763,NA,9.971,24.51,NA,NA,NA,NA,NA,NA,0.954807,NA,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2018,SI - Industry,NA,5225.892,5385.67,18.1061,36.44420384,183.23,368.8097872,18.27,20.427,40.6814,100.905,8.7,52307,5.38567,1.73344,35763,NA,9.971,24.51,NA,NA,NA,NA,NA,NA,0.954807,NA,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2018,Total,84.953,5225.892,5385.67,18.1061,36.44420384,183.23,368.8097872,18.27,20.427,40.6814,100.905,8.7,52307,5.38567,1.73344,35763,NA,9.971,24.51,NA,NA,NA,NA,NA,NA,0.954807,NA,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2018,SI - Construction,NA,5225.892,5385.67,18.1061,36.44420384,183.23,368.8097872,18.27,20.427,40.6814,100.905,8.7,52307,5.38567,1.73344,35763,NA,9.971,24.51,NA,NA,NA,NA,NA,NA,0.954807,NA,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2018,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",NA,5225.892,5385.67,18.1061,36.44420384,183.23,368.8097872,18.27,20.427,40.6814,100.905,8.7,52307,5.38567,1.73344,35763,NA,9.971,24.51,NA,NA,NA,NA,NA,NA,0.954807,NA,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2018,Secondary Industry,38.724,5225.892,5385.67,18.1061,36.44420384,183.23,368.8097872,18.27,20.427,40.6814,100.905,8.7,52307,5.38567,1.73344,35763,NA,9.971,24.51,NA,NA,NA,NA,NA,NA,0.954807,NA,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2018,Tertiary Industry,40.293,5225.892,5385.67,18.1061,36.44420384,183.23,368.8097872,18.27,20.427,40.6814,100.905,8.7,52307,5.38567,1.73344,35763,NA,9.971,24.51,NA,NA,NA,NA,NA,NA,0.954807,NA,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2019,SI - Industry,NA,5233.112,5750.17,21.9167,36.32027507,194.09,321.6395876,20.383,23.138,38.0783,93.00202,7.5,48007,5.75017,1.71633,38502.42437,NA,10.502,27.58,NA,NA,NA,NA,NA,NA,3.43682,NA,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2019,Primary Industry,6.805,5233.112,5750.17,21.9167,36.32027507,194.09,321.6395876,20.383,23.138,38.0783,93.00202,7.5,48007,5.75017,1.71633,38502.42437,NA,10.502,27.58,NA,NA,NA,NA,NA,NA,3.43682,NA,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2019,Secondary Industry,41.389,5233.112,5750.17,21.9167,36.32027507,194.09,321.6395876,20.383,23.138,38.0783,93.00202,7.5,48007,5.75017,1.71633,38502.42437,NA,10.502,27.58,NA,NA,NA,NA,NA,NA,3.43682,NA,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2019,SI - Construction,NA,5233.112,5750.17,21.9167,36.32027507,194.09,321.6395876,20.383,23.138,38.0783,93.00202,7.5,48007,5.75017,1.71633,38502.42437,NA,10.502,27.58,NA,NA,NA,NA,NA,NA,3.43682,NA,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2019,Tertiary Industry,44.808,5233.112,5750.17,21.9167,36.32027507,194.09,321.6395876,20.383,23.138,38.0783,93.00202,7.5,48007,5.75017,1.71633,38502.42437,NA,10.502,27.58,NA,NA,NA,NA,NA,NA,3.43682,NA,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2019,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",NA,5233.112,5750.17,21.9167,36.32027507,194.09,321.6395876,20.383,23.138,38.0783,93.00202,7.5,48007,5.75017,1.71633,38502.42437,NA,10.502,27.58,NA,NA,NA,NA,NA,NA,3.43682,NA,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2019,Total,93.002,5233.112,5750.17,21.9167,36.32027507,194.09,321.6395876,20.383,23.138,38.0783,93.00202,7.5,48007,5.75017,1.71633,38502.42437,NA,10.502,27.58,NA,NA,NA,NA,NA,NA,3.43682,NA,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2020,Secondary Industry,42.031,5312.552,NA,28.0852,68.45371472,142.75,347.9204913,27.063,33.656,37.7173,96.36036,3.6,53302.21652,NA,2.077,40405.05842,NA,10.611,28.133,NA,NA,7.972,NA,NA,NA,1.5216692,NA,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2020,Total,96.36,5312.552,NA,28.0852,68.45371472,142.75,347.9204913,27.063,33.656,37.7173,96.36036,3.6,53302.21652,NA,2.077,40405.05842,NA,10.611,28.133,NA,NA,7.972,NA,NA,NA,1.5216692,NA,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2020,Primary Industry,7.626,5312.552,NA,28.0852,68.45371472,142.75,347.9204913,27.063,33.656,37.7173,96.36036,3.6,53302.21652,NA,2.077,40405.05842,NA,10.611,28.133,NA,NA,7.972,NA,NA,NA,1.5216692,NA,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2020,SI - Industry,35.884,5312.552,NA,28.0852,68.45371472,142.75,347.9204913,27.063,33.656,37.7173,96.36036,3.6,53302.21652,NA,2.077,40405.05842,NA,10.611,28.133,NA,NA,7.972,NA,NA,NA,1.5216692,NA,NA,NA,NA,NA,360300,360000,27.63,113.85
Pingxiang,Jiangxi,2020,SI - Construction,6.152,5312.552,NA,28.0852,68.45371472,142.75,347.9204913,27.063,33.656,37.7173,96.36036,3.6,53302.21652,NA,2.077,40405.05842,NA,10.611,28.133,NA,NA,7.972,NA,NA,NA,1.5216692,NA,NA,NA,NA,NA,360300,360000,27.63,113.85
