Region,Province,year,Debt Ratio(%),Wide Range Debt Ratio(%),Debt Asset Ratio(%),Wide Range Debt Asset Ratio(%),"Balance of Municipal Bonds(CNY,B)","Limitation of Municipal Bonds(CNY,B)",Fiscal Self-sufficiency(%),"GDP(CNY,B)",Growth Rate of GDP(%),Per capita GDP(CNY),"Fixed Asset Investment(CNY,B)","Total Value of Imports and Exports(CNY,B)",Per Capita Disposable Income(CNY),"Industrial Increase Volume(CNY,B)","Budget Revenue(CNY,B)","Budget Expenditure(CNY,B)","Tax Revenue(CNY,B)",Share of Tax Revenue(%),"Revenue of Government-Managed Funds(CNY,B)","Expenditure of Government-Managed Funds(CNY,B)","Issuance（LGFV Bond）(CNY,B)","Net Financing（LGFV Bond）(CNY,B)","Issuance（Non-Standard Financing）(CNY,B)","Net Financing（Non-Standard Financing）(CNY,B)","Issuance(General Bond)(CNY,B)","Net Financing(General Bond)(CNY,B)","Issuance（Special Bond）(CNY,B)","Net Financing（Special Bond）(CNY,B)",Statistical_Division_Code,Province.Code,Annual_Real_Estate_Investment,Annual_Avg_Property_Price
Yiyang,Hunan,2019,19.9882,40.47991239238431,238.36,482.7489027600968,35.828,35.914,19.5668,179.24560409999998,7.1,40578.09162,13.82482,2.14221,31570,64.389,7.48272,38.24188,5.25018,70.16405798960805,7.547549999999999,8.71845,NA,NA,0.2792012,0.1592012,2.98046,1.30329,4.02192,3.11799,430900,430000,4793.5,13824.82
Yiyang,Hunan,2020,23.3571,44.87812048857285,234.35,450.2903680633239,43.292,43.395,20.2278,185.348,3.8,47783.74024,14.59802,2.63573,33274.418117,NA,7.792350000000001,38.52304,5.42234,69.58542673262879,10.68033,16.21449,NA,NA,1.0403349,0.5765007000000001,3.39151,1.4311700000000005,NA,NA,430900,430000,4830.05,14598.02
Yiyang,Hunan,2021,25.3646,47.58825487987243,235.96,442.7053532311373,51.218,51.379,25.384,201.927,8.3,52597.496809,16.92397,3.40653576,35842,NA,9.05998,35.69169,5.93,65.45268311850577,12.241,15.722,NA,NA,1.1846393,1.0449301,3.33,1.4499999999999995,8.138,6.449,430900,430000,5067.77,16923.97
Yongzhou,Hunan,2016,24.0306,36.44092091691115,207.66,410.3007587844901,37.760000000000005,NA,25.6871,157.13299999999998,8.1,28845,9.46556,1.0223447,24025.61572,32.376999999999995,10.25496,39.92256,6.0978,59.46195792085,3.69533,4.35353,NA,NA,0.845,NA,8.71071,1.7908900000000003,3.11161,0.05599999999999987,431100,430000,3130.12,9465.56
Yongzhou,Hunan,2017,17.9681,36.50836198449157,158.18,321.3915590062333,29.695,NA,25.3164,165.265,8.3,30199,11.2547,1.3572729999999995,26190.349,41.231,10.93361,43.18785,7.11686,65.09158457270745,7.07038,7.45231,NA,NA,1.4246696,1.1646696,8.49257,2.604800000000001,1.15831,0,431100,430000,3491.71,11254.7
Yongzhou,Hunan,2018,20.4791,38.39627465376456,202.44,379.56599065443015,36.978,37.075,25.6289,180.565,7.8,33035,13.368,1.94976272,28470,NA,11.81,46.08076,7.995,67.69686706181203,6.41828,7.111610000000001,NA,NA,1.3,0.78,6.1,2.71136,4.14,1.8,431100,430000,4264.38,13368
Yongzhou,Hunan,2019,20.7624,38.28164691806068,147.71,272.3472724985458,41.875,42.053,25.2053,201.68632,7.1,37012.77642,15.29111,2.59624,31089,NA,12.52703,49.70007,8.52068,68.01835710459702,15.79855,15.4587,NA,NA,NA,NA,5.85971,2.11233,4.73204,2.82935,431100,430000,5074.25,15291.11
Yongzhou,Hunan,2020,24.2772,41.90743839234237,142.02,245.1481710800659,51.169,52.268,25.6935,210.77,3.9,39857.37221,16.6834,3.11498,32829.967018,NA,12.8786,50.12397,8.799809999999999,68.32893326914416,23.08876,27.89713,NA,NA,1.53698,0.59718,5.43105,1.4954499999999995,8.39325,7.93297,431100,430000,5382,16683.4
Yongzhou,Hunan,2021,27.8907,45.82011764892883,163.4,209.44482653396275,63.063,63.77,29.1254,226.108,7.5,43122.491132,19.65786,4.4613917800000005,35128,NA,14.39476,49.42346,9.89071,68.71048909464278,34.98157,34.98157,NA,NA,0.86,NA,7.564190000000001,2.082950000000001,9.65725,8.90271,431100,430000,5078.97,19657.86
Yueyang,Hunan,2016,NA,NA,NA,NA,NA,38.007,35.275,310.087,7.8,54832,13.294999999999998,1.4865512,27546.29431,NA,15.20433,43.10233,7.02901,46.23031728461564,3.58434,4.12787,NA,NA,4.0377927,3.0110927,9.5326,1.7109499999999995,9.61134,0.16899999999999976,430600,430000,3884.84,13295
Yueyang,Hunan,2017,13.4434,60.67382529228398,170.49,769.434101469874,41.94,42.507,31.1081,311.974,7,54663,15.4007,2.2733899,30009.34574,NA,15.21375,48.906,7.89409,51.88786459617123,9.387,7.377,NA,NA,6.5112,NA,8.96368,4.35412,5.16511,0,430600,430000,4817.69,15400.7
Yueyang,Hunan,2018,14.3456,62.36073072476774,122.89,534.2077262470234,48.93304,48.95435,27.0591,341.101,8.3,59165,20.01627,3.120747329,32425,NA,14.389080000000002,53.17647,9.17469,63.761477453735736,25.42934,20.45706,NA,NA,NA,NA,4.43593,1.7964699999999998,4.2832,3.125,430600,430000,5548.47,20016.27
Yueyang,Hunan,2019,14.5334,63.41673650151811,139.53,608.8635280071171,54.94213,55.024350000000005,28.2068,378.04066,8,65357.46689,20.53807,4.7829500000000005,35116,NA,15.01827,53.243370000000006,9.61417,64.01649457627276,24.3569,20.45706,NA,NA,4.296277345999999,1.0181874459999998,4.94143,1.6653099999999994,4.82687,3.66867,430600,430000,5798.69,20538.07
Yueyang,Hunan,2020,16.9086,67.14131990334997,163.54,649.3836041282259,67.66042,67.71943,28.0965,400.155,4.2,78866.88281,22.8416,6.04821,36749.166943,NA,15.273230000000002,54.35981,9.5552,62.56175019953212,25.67175,31.492110000000004,NA,NA,2.990438,-1.7225932800000003,6.18458,2.01108,10.67,10.14545,430600,430000,5812.64,22841.6
Yueyang,Hunan,2021,18.0507,70.14897714107946,147.99,444.7384573919725,79.47681,79.77143,31.4829,440.298,8.1,87267.201808,23.67134,9.48636961,39799,NA,17.11403,54.35981,10.81355,63.1852930022911,51.58102,51.58102,NA,NA,5.15445,0.6905211899999995,NA,NA,NA,NA,430600,430000,5616.86,23671.34
Yulin,Guangxi,2016,10.62,12.628370695365856,32.88,47.71396626961644,13.523,14.114,32.9495,155.3829902,8,27110,13.61587,0.40427,30083,47.006,10.48077,31.80858,6.3148,60.25129833017995,5.4811700000000005,5.262230000000001,NA,NA,NA,NA,3.3702,1.73816,1.32522,0.35,450900,450000,3916.501,13615.87
Yulin,Guangxi,2017,9.4932,13.724033683214282,37.51,54.227992667092906,16.13399,16.811,30.0178,169.954,7.6,29387,18.435,0.49768,32159,51.939,10.55516,35.16299,6.50459,61.62474088502685,5.94184,5.81589,NA,NA,1.708783141,NA,3.64351,2.92912,0.85167,-0.03903999999999997,450900,450000,4237.469,18435.32
Yulin,Guangxi,2018,12.4729,16.983875299938312,41.34,56.29341419196378,20.14942,21.113,28.8422,161.54571800000002,7.2,27708,25.37976,0.528,33960,NA,10.6127,36.79579,6.2963000000000005,59.32797497338095,8.098090000000001,7.46832,NA,NA,0.05255649999999999,NA,4.06548,2.1580000000000004,2.72281,2.14381,450900,450000,4506.735,25380
Yulin,Guangxi,2019,14.8368,21.122967457175687,43.87,62.464541119296726,24.92237,25.883,25.1365,167.977,7.2,28647,32.848,0.5820000000000001,36133,NA,11.10882,44.19405,6.111330000000001,55.01331374529428,12.59128,9.7965,NA,NA,1.160609,NA,1.54763,0.78018,3.789,NA,450900,450000,4990.081,32848.39
Yulin,Guangxi,2020,18.309,27.757773956134876,45.61,69.14569250020615,32.24355,32.5745,21.8677,176.108,3.3,30397,35.82,NA,37362,NA,10.17711,46.53953,5.85683,57.54904879676057,24.13975,28.40048,NA,NA,NA,NA,2.136,0.757,0.60697,NA,450900,450000,5014.057,35820
Yulin,Guangxi,2021,18.1041,27.91925401670039,62.153,95.84931774504128,37.4864985,2.566,21.0902,207.061,9.9,35639,37.382,0.602,40314,NA,7.96222,37.75316,5.3172,66.78037029873578,18.24995,18.24995,NA,NA,0.1,NA,NA,NA,NA,NA,450900,450000,4777.219,37382
Yulin,Shaanxi,2016,9.2317,18.61873947088224,100.93,203.55462976947345,25.6,NA,49.3906,277.305,6.5,81764,4.05454,NA,29781,NA,23.2694,47.11306,14.857679999999998,63.85072240796927,2.09514,2.69269,NA,NA,0.5437234,NA,5.44327,0.84026,2.98424,-0.7337299999999995,610800,610000,5181.26,4054.54
Yulin,Shaanxi,2017,8.2451,17.500563081052213,82.62,175.36891209089035,27.71415,33.28,56.3702,336.129,8.1,99076,6.32462,0.19065,32153,NA,31.29353,55.514300000000006,26.42014,84.42684478229205,2.24508,2.2155300000000002,NA,NA,1.7440000000000002,NA,4.74774,3.1766000000000005,1.26602,0.19000000000000003,610800,610000,5204.193,6324.62
Yulin,Shaanxi,2018,7.675,15.255195285258091,74.69,134.55926381043358,29.53823,37.191,60.0776,384.862,9,112845,9.26186,0.11100000000000002,31317,NA,38.97558,64.87541999999999,32.02676,82.1713493423318,3.62142,3.0693200000000003,NA,NA,0.5696925,NA,8.5085,2.66805,2.01412,0.9990000000000002,610800,610000,5817.861,9261.86
Yulin,Shaanxi,2019,7.8725,14.980782981771062,74.43,126.12785988708386,32.563,42.317,54.5556,413.628,7.1,120908,12.10774,0.137,33904,NA,40.56309,74.35182999999999,35.4978,87.51256376178442,4.67027,6.84177,NA,NA,2.1475901,1.7292901,3.896970000000001,2.0010100000000004,3.2350000000000003,2.3374900000000003,610800,610000,6621.879,12107.74
Yulin,Shaanxi,2020,10.5309,18.76550997486344,86.26,153.70922265444116,43.06762,49.55512,57.8179,408.966,4.5,112974,13.73818,0.174,35682,NA,40.62435,70.26262,33.72951,83.02781459887973,4.63312,8.8029,NA,NA,0.9956266,NA,5.7685,1.40734,5.64702,4.831239999999999,610800,610000,7352.967,13738.18
Yulin,Shaanxi,2021,9.1235,15.488554469274051,70.73,120.06867043413992,49.588,57.384,73.3662,543.5178,7.9,149899,16.36429,0.34500000000000003,38451,NA,58.73143,80.05243,50.18067,85.44091298304842,6.58164,8.91621,NA,NA,0.8590925,0.3153691,NA,NA,NA,NA,610800,610000,7370.733,16364.29
Yuxi,Yunnan,2016,38.6224,43.14589178040674,196.1053,219.07313467698052,50.668,NA,56.1642,131.18800000000002,7.6,55389,9.86878,2.019,32177,NA,13.10605,23.335230000000003,8.41873,64.2354485142358,2.3109,2.42221,NA,NA,NA,NA,12.874,0.9240000000000008,6.07,0.4,530400,530000,NA,9868.78
Yuxi,Yunnan,2017,36.0303,45.15634088965756,184.1586,230.80359160367072,50.98796,56.49,52.3499,141.514,9.3,59510,8.087390000000001,2.101,34880,NA,13.72211,26.21228,9.40331,68.52670616982374,3.07754,1.99107,NA,NA,0.1,NA,7.174,1.3639999999999994,1.784,0,530400,530000,4111.588,8087.39
Yuxi,Yunnan,2018,34.3146,42.38127538783288,164.56,194.8984507936151,51.23308,59.16,51.2896,149.304,8.9,62641,12.93698,1.837,37650,NA,14.24888,27.781240000000004,10.42676,73.17599699064067,4.9566,4.80294,NA,NA,NA,NA,4.8155,-0.08121999999999971,3.969,2.56997,530400,530000,NA,12940
Yuxi,Yunnan,2019,28.5735,37.074004350662406,164.4338,213.35239583874093,55.71,64.388,45.5084,194.971,6.8,81667,17.654069999999997,3.0795000000000003,40700,NA,13.31987,29.26903,10.22335,76.75262596406722,8.09745,8.20374,NA,NA,NA,NA,2.02225,0.38946,7.18,4.76891,530400,530000,NA,17654.07
Yuxi,Yunnan,2020,26.9851,36.86966499634615,130.66,178.5257452306333,55.538,65.978,44.6083,205.81,2.1,91290,NA,3.6354,42125,NA,13.45257,30.157100000000003,10.21893,75.96265992297383,15.53879,15.15027,NA,NA,NA,NA,3,-1.01507,NA,NA,530400,530000,NA,NA
Yuxi,Yunnan,2021,26.8724,36.56733993705735,179.9,245.66216367549544,63.212,71.572,55.8276,235.23,9.1,104780,NA,2.406,46001,NA,14.38006,25.75798,10.98827,76.41324166936715,8.89316,12.18242,NA,NA,NA,NA,NA,NA,NA,NA,530400,530000,NA,NA
Zhangjiajie,Hunan,2016,43.5855,54.407222243601694,667.19,832.8428850742562,21.492,NA,22.3069,49.31,8.1,32300,3.99445,0.0799778,21030.17688,NA,3.22128,14.44074,1.66105,51.56490587592509,NA,NA,NA,NA,NA,NA,5.55197,0.8178300000000001,NA,NA,430800,430000,3691.13,3994.45
Zhangjiajie,Hunan,2017,11.8237,30.0735349103374,186.26,473.7173410986928,6.364,NA,22.4277,53.824,8.7,35170,4.33919,0.104542,22944.05068,NA,3.41697,15.23548,1.92208,56.251006008247074,NA,NA,NA,NA,NA,NA,1.60298,1.1493000000000002,NA,NA,430800,430000,4039.14,4339.19
Zhangjiajie,Hunan,2018,26.4154,46.24127575022456,202.03,353.6967635796703,15.2924,15.2924,19.7383,57.892,7.5,37719,7.70388,0.109988075,24825,NA,3.46563,17.55791,2.3255,67.10179678730852,3.257,3.223,NA,NA,NA,NA,2.73158,1.37181,NA,NA,430800,430000,5441.23,7703.88
Zhangjiajie,Hunan,2019,31.567,57.76846146509224,147.75,269.7552768153684,17.428,17.476,20.0542,55.2096404,7.6,35766.80513,11.88841,0.15513,26811,NA,3.76921,18.79511,2.55741,67.85002692871981,7.50706,6.77646,NA,NA,NA,NA,NA,NA,NA,NA,430800,430000,5792.42,11888.41
Zhangjiajie,Hunan,2020,40.4397,67.7135707273658,202.66,339.2891814125742,22.512,23.865,16.2321,55.66799999999999,2,36708.18332,13.99547,0.14706,27884.191699,NA,3.21265,19.79201,2.18896,68.13565125363796,7.308429999999999,9.7561,NA,NA,NA,NA,2.07352,1.22985,NA,NA,430800,430000,5515.78,13995.47
Zhangjiajie,Hunan,2021,50.4127,72.01695566542593,250.35,357.6309917828441,29.254,29.336,19.7198,58.029,4.5,38333.392786,10.08105,0.19918833,29780,NA,3.60843,18.2985,2.48943,68.98928342797284,7.340999999999999,10.494,NA,NA,NA,NA,NA,NA,NA,NA,430800,430000,5612.68,10081.05
Zhangjiakou,Hebei,2016,20.49,32.60739198542201,124.4,197.99055422374,30.035000000000004,34.755,34.1281,146.59911,7,33142,32.599720000000005,0.561982016,26069.27,37.39,14.1697,41.51921,7.58799,53.55081617818303,9.97358,10.75233,NA,NA,0.4702778,NA,NA,NA,NA,NA,130700,130000,4553.781,32599.72
Zhangjiakou,Hebei,2017,24.66,35.85899396409795,119.46,173.68439465957647,35.196,41.323,28.733,142.70162,6.7,32219,39.08464,0.513986653,28512.451584,37.25,13.57853,47.25763,13.57853,100,15.88314,17.64765,NA,NA,1.8159137,NA,NA,NA,NA,NA,130700,130000,6295.009,39084.64
Zhangjiakou,Hebei,2018,32.2321,40.87130408221565,113.09,143.40500409879408,46.069,52.56,28.0016,142.929,7.6,34661,33.591570000000004,0.6814278999999999,31193,NA,15.68804,56.02556,9.34271,59.55307355157176,25.01795,26.06468,NA,NA,0.5507286,-0.4292714,NA,NA,NA,NA,130700,130000,6830,33591.57
Zhangjiakou,Hebei,2019,35.8174,48.48376667655023,147.26,153.18179272995226,55.55499999999999,63.644000000000005,27.5962,155.106,6.9,35025,29.16291,0.464,34062,NA,16.862379999999998,61.10403,9.4913,56.28683495449634,32.2023,32.2023,NA,NA,1.2317916,NA,NA,NA,NA,NA,130700,130000,6545.219,29162.91
Zhangjiakou,Hebei,2020,47.6126,62.71359424409128,241.39,317.95115943639723,76.185,83.744,27.2875,160.0102579,3.6,38636.563932,33.91077,0.56611,35595,NA,17.547890000000002,64.30738,9.08041,51.74644928820502,13.98817,29.36141,NA,NA,0.7569313,0.3069313000000001,NA,NA,NA,NA,130700,130000,6932.487,33910.77
Zhangjiakou,Hebei,2021,50.8051,67.59779907174959,273.99,364.5596575471406,87.78158189,97.0070321,34.3566,172.781179,6.250432,42049,NA,0.7957874030000001,38122.14,NA,18.63683,54.24529,9.33601,50.09440983257346,13.37631,13.00228,NA,NA,1.6357500000000005,0.047364899999999904,6.252000000000001,1.8940000000000008,11.475,9.744,130700,130000,NA,NA
Zhangye,Gansu,2016,NA,NA,NA,NA,NA,6.085,18.6267,39.99436,8,32729,5.18178,NA,21502.61537,5.957,2.71,14.549,1.355,50,1.447,1.553,NA,NA,NA,NA,0.61918,NA,NA,NA,620700,620000,3102.855,5181.78
Zhangye,Gansu,2017,17.2431,24.105564963951625,166.74,233.0976026878245,6.5,7.259,16.003,37.6962352,1.243591,30729,5.20776,0.03629,23308.84939,4.181,2.6325,16.45001,1.23067,46.74909781576448,1.25383,1.91831,NA,NA,NA,NA,0.8962199999999999,0.5199999999999999,0.5727,0.53,620700,620000,3335.055,5207.76
Zhangye,Gansu,2018,18.8475,25.625055830576244,194.86,264.94525989851064,7.68424695,8.994029399999999,17.2915,40.77067,5.8,33105,5.82419,0.028000000000000004,25267,3.444,2.784,16.10043,1.421,51.04166666666667,1.14108,2.2853000000000003,NA,NA,NA,NA,NA,NA,NA,NA,620700,620000,3430.796,5824.19
Zhangye,Gansu,2019,27.7429,34.019950697506296,327.19,401.22152936383833,12.44917736,13.8320223,17.5206,44.873308300000005,6.474318,36314.07971,5.64845,0.048,27465,NA,2.69221,15.36599,1.33396,49.54888363092033,1.10659,5.74357,NA,NA,NA,NA,0.61918,NA,4.468999999999999,NA,620700,620000,3177.303,5648.45
Zhangye,Gansu,2020,38.3078,44.892532282439134,486.08,569.6360938820198,17.891688379999998,19.515828300000003,15.008,46.705114,3.564656,41177,3.716,0.038,28975.893457,NA,2.69519,17.95833,1.25023,46.38745320367024,0.97196,6.688840000000001,NA,NA,NA,NA,NA,NA,NA,NA,620700,620000,3367.385,3716
Zhangye,Gansu,2021,40.6314,46.76367371481005,590.25,677.7836823648332,21.38134067,23.18419567,17.9875,52.6226667,6.963303,46726,4.31698,0.058,31091,NA,2.82595,15.71062,1.30375,46.13492807728375,0.7865300000000001,3.51376,NA,NA,NA,NA,0.8493499999999999,0.5426699999999999,0.00673,-0.36227,620700,620000,NA,NA
Zhaotong,Yunnan,2016,29.6265,29.62653325147284,64.07,62.75115680152816,22.68,28.687,14.5833,76.553,8.6,14040,5.15321,0.006,23645,19.543,5.98005,41.00618,4.31427,72.14438006371185,0.75171,1.83518,NA,NA,NA,NA,8.447,2.83664,0.77,0.7365700000000001,530600,530000,NA,5153.21
Zhaotong,Yunnan,2017,29.8961,29.89608985524656,58.5016,58.501595647652415,24.887,30.12,16.216,83.245,9,15119,8.1015,0.005,25560,20.718,6.7527,41.64233,4.80187,71.11037066654819,1.98346,2.31663,NA,NA,NA,NA,6.8870000000000005,3.967,0.248,0,530600,530000,NA,8101.5
Zhaotong,Yunnan,2018,34.0457,34.0456865346134,242.76,242.7643634579714,30.285000000000004,36.807,17.0011,88.954,8.5,15987,10.291,0.012,27632,NA,7.82079,46.00158,5.92783,75.79579556540963,4.48084,8.95741,NA,NA,NA,NA,3.4810000000000003,1.0086900000000003,5.924,5.750570000000001,530600,530000,NA,10291
Zhaotong,Yunnan,2019,41.3356,41.33562217384023,82.56,82.56184402780974,49.363,56.019000000000005,12.77,119.42,9.8,21255,16.3502,0.01577,29930,NA,8.181000000000001,64.064,6.42209,78.50006111722283,6.24402,11.7138,NA,NA,NA,NA,12.351,9.52921,8.647,6.999,530600,530000,NA,16350.2
Zhaotong,Yunnan,2020,44.6871,44.68705867746791,76.79,76.78733215687869,57.59,64.02799999999999,13.5815,128.874,4.2,25255,NA,0.028000000000000004,31007,NA,8.50092,62.59173,6.441,75.76826978727007,7.65981,16.15856,NA,NA,NA,NA,2.58793,0.1785499999999999,8.328,8.049,530600,530000,NA,NA
Zhaotong,Yunnan,2021,50.5513,50.551276965377625,116.71,116.70963131985047,73.909,76.922,16.4657,146.206,10.1,28932,28.988,0.033,33830,NA,9.06623,55.06123,6.448309999999999,71.1244916575026,4.48573,16.866300000000003,NA,NA,NA,NA,4.928,-0.14617000000000005,14.714,14.436999999999998,530600,530000,NA,28988
Zhengzhou,Henan,2016,23.9461,88.33347253077093,103.75,382.7247713408837,192.17477,230.82096,76.5164,802.5306400000001,8.470435,84113.498748,277.89452,55.02878,33214,321.543,101.11833,132.15255,72.32643,71.526527386281,83.58981,79.48803000000001,NA,NA,1.5445949,0.3945948999999999,38.17651,0.2488,15.4739,4.2908,410100,410000,8093.231,277895
Zhengzhou,Henan,2017,18.2744,90.6236708158638,78.36,388.5934797397335,166.84891,164.96835000000002,69.7494,913.02,8.2,93143,335.88413,59.635450000000006,36050.4756,319.131,105.66713,151.49533,77.52092999999999,73.36333446361229,107.25776,91.41511,NA,NA,4.6383,3.6938349,39.05773,-1.1908000000000016,25.50295,9.46099,410100,410000,8323.152,335884.13
Zhengzhou,Henan,2018,16.7213,86.16770485737248,68.88,354.9248378582919,178.41763,242.00752000000003,65.3339,1067.01,8.1,101349,325.84090000000003,61.50725,39042.15,NA,115.2057,176.33376,85.951,74.60655158555522,143.54675,129.2079,NA,NA,1.6,0.1,9.1333,2.75246,11.00382,8.87796,410100,410000,8155.935,325841
Zhengzhou,Henan,2019,16.9747,89.94454938162073,74.58,394.0055389610092,196.73199,247.51999,63.9827,1158.97,6.5,113139,334.98577,59.51255,42087,NA,122.25,191.06727,89.28999999999999,73.03885480572598,141.54064,121.45861,NA,NA,6.42535825,NA,NA,NA,NA,NA,410100,410000,9332.13,334985.77
Zhengzhou,Henan,2020,18.1094,97.72908967947951,93.55,504.86863692528414,217.3683,280.23488000000003,73.2023,1200.304,3,96133.952611,342.87764000000004,494.64,42887.1,NA,125.92106,172.018,87.00672,69.09624172477581,105.94034,100.15812,NA,NA,8.8835307,6.2055327,19.784,3.5353700000000003,23.489,17.091949999999997,410100,410000,9845.073,342877.64
Zhengzhou,Henan,2021,19.7291,103.34447101911664,118.02,618.2053737468731,250.3822,307.99917,75.3261,1269.102,4.7,100092,308.88788,589.21,45246,NA,122.3628,162.44403,83.38439,68.14521243384426,89.60607,85.65657999999999,NA,NA,7.843651199999999,4.550152,20.001,2.82073,35.977999999999994,22.6738,410100,410000,NA,NA
Zhenjiang,Jiangsu,2016,5.43,92.34717867453,44.08,836.4532382862416,18.656,NA,80.733,383.384,9.3,120603,44.86433,10.31659,41794,206.456,29.3011,36.29382,23.14039,78.97447536099327,12.7971,12.05788,NA,NA,23.554307662,13.711337362,5.48758,1.11873,14.25615,2.58,321100,320000,6168.177,44864.33
Zhenjiang,Jiangsu,2017,6.37,97.192324048265,48.52,799.6034329456312,23.654,NA,73.5415,401.036,7.2,125962,34.3524,10.535719,45386,165.875,28.43378,38.6636,21.78533,76.61777646165933,19.53691,25.81386,NA,NA,16.554717976,-2.330839924000001,4.576,1.1199999999999997,8.389,7.6,321100,320000,8327.386,34352.4
Zhenjiang,Jiangsu,2018,17.3373,102.9616764408247,118.1,701.3804240517286,70.216,73.2,73.8228,405,3.059907,126906,35.599000000000004,11.83865,48903,NA,30.1501,40.84115,24.12424,80.01379763251201,28.734910000000003,41.55425,NA,NA,24.146200213,7.845039713000001,3.798,0.9356899999999996,18.278,17.318360000000002,321100,320000,9799.47,35599
Zhenjiang,Jiangsu,2019,26.5758,116.6130018543486,161.53,708.7807151429868,109.68699999999998,128.2,65.8118,412.732,5.8,128981,40.33662,11.2026,52713,NA,30.68503,46.62545,23.90067,77.8903263252472,33.291129999999995,50.00906,NA,NA,24.560872971,9.764786466,NA,NA,NA,NA,321100,320000,9757.5,40336.62
Zhenjiang,Jiangsu,2020,37.1153,130.6900630376414,221.37,779.4771214504071,156.63,167.13,62.4854,422.0087935,3.5,131579.637859,40.092200000000005,10.423,54572,NA,31.1741,49.89019,23.71798,76.08232475035366,34.7274,62.15042,NA,NA,14.0970978,-7.698046521999997,9.55,4.44,45.6,42.52,321100,320000,9081.958,40092.2
Zhenjiang,Jiangsu,2021,40.2715,123.57185103047182,253.7,778.4815676946708,191.83,197.442,60.3349,476.342,9.4,148204,41.3971,12.913,59204,108.917,32.759100000000004,54.29544,25.60537,78.1626174101242,39.46915,60.67477,NA,NA,11.5889211,-18.490707013,11.502,8.959,32.075,26.231,321100,320000,NA,41397
Zhongwei,Ningxia,2016,19.8509,27.01462440042453,290.85,283.548132280718,6.731999999999999,7.817,16.1933,33.9128911,6.849456,29548.554773,5.9606200000000005,0.36684,23276.7299,NA,2.315,14.296,1.6489999999999998,71.23110151187905,0.916,0.935,NA,NA,NA,NA,NA,NA,NA,NA,640500,640000,3529.114,5960.62
Zhongwei,Ningxia,2017,17.2186,24.9527474223131,233.5,280.09515130843084,6.442,7.62,15.3196,37.413,7.5,32374,5.8219900000000004,2.5906,25344,NA,2.40048,15.66932,1.577,65.69519429447443,0.93252,1.20595,NA,NA,NA,NA,NA,NA,NA,NA,640500,640000,3584.552,5821.99
Zhongwei,Ningxia,2018,17.3054,17.30543850824837,245.19,229.9290167517828,6.973999999999999,8.213,13.9183,40.29947,6,34653,3.54678,0.386,27372,NA,2.26246,16.25528,1.6149999999999998,71.38247748026484,0.7706500000000001,1.5662,NA,NA,NA,NA,NA,NA,NA,NA,640500,640000,3764.557,3546.78
Zhongwei,Ningxia,2019,19.6003,19.60030280160029,306.6,306.4665952125759,8.578,10.11,12.753,43.76463,6,37358,3.2888,0.533,29602,NA,2.205,17.29,1.401,63.53741496598639,0.589,2.512,NA,NA,NA,NA,NA,NA,NA,NA,640500,640000,3900.99,3288.8
