Region,Province,year,GDP: Industry,GDP,Debt Ratio(%),Wide Range Debt Ratio(%),Debt Asset Ratio(%),Wide Range Debt Asset Ratio(%),"Balance of Municipal Bonds(CNY,B)","Limitation of Municipal Bonds(CNY,B)",Fiscal Self-sufficiency(%),"GDP(CNY,B)",Growth Rate of GDP(%),Per capita GDP(CNY),"Fixed Asset Investment(CNY,B)","Total Value of Imports and Exports(CNY,B)",Per Capita Disposable Income(CNY),"Industrial Increase Volume(CNY,B)","Budget Revenue(CNY,B)","Budget Expenditure(CNY,B)","Tax Revenue(CNY,B)",Share of Tax Revenue(%),"Revenue of Government-Managed Funds(CNY,B)","Expenditure of Government-Managed Funds(CNY,B)","Issuance（LGFV Bond）(CNY,B)","Net Financing（LGFV Bond）(CNY,B)","Issuance（Non-Standard Financing）(CNY,B)","Net Financing（Non-Standard Financing）(CNY,B)","Issuance(General Bond)(CNY,B)","Net Financing(General Bond)(CNY,B)","Issuance（Special Bond）(CNY,B)","Net Financing（Special Bond）(CNY,B)",Statistical_Division_Code,Province.Code,Annual_Real_Estate_Investment,Annual_Avg_Property_Price,Longitude,Latitude,Post Code
Anshan,Liaoning,2017,Tertiary Industry,87.879,44.8695,59.44308226,418.31,534.6123087,72.379,75.063,51.2037,161.31,3.9,44790,15.65999,4.0642794,33320.0051,35.18,14.02169,27.38412,10.73891,76.58784355,3.28107,4.05933,NA,NA,0.2884681,NA,NA,NA,NA,NA,210300,210000,4197.456,15659.99,122.98,41.1,114000
Anshan,Liaoning,2017,NA,161.31,44.8695,59.44308226,418.31,534.6123087,72.379,75.063,51.2037,161.31,3.9,44790,15.65999,4.0642794,33320.0051,35.18,14.02169,27.38412,10.73891,76.58784355,3.28107,4.05933,NA,NA,0.2884681,NA,NA,NA,NA,NA,210300,210000,4197.456,15659.99,122.98,41.1,114000
Anshan,Liaoning,2016,Secondary Industry,52.397,49.65,71.80808995,406.07,587.5279076,72.59,NA,53.2005,146.19713,-10.3,40532,14.95845,2.7286364,31442.866,25.17,13.29602,24.99227,9.67143,72.73928589,4.16511,4.22624,NA,NA,0.0338496,NA,12.68039,-1.2299,12.39654,0.0092,210300,210000,3983.6,14958.45,122.98,41.1,114000
Anshan,Liaoning,2017,Primary Industry,9.169,44.8695,59.44308226,418.31,534.6123087,72.379,75.063,51.2037,161.31,3.9,44790,15.65999,4.0642794,33320.0051,35.18,14.02169,27.38412,10.73891,76.58784355,3.28107,4.05933,NA,NA,0.2884681,NA,NA,NA,NA,NA,210300,210000,4197.456,15659.99,122.98,41.1,114000
Anshun,Guizhou,2020,NA,96.674,55.6757,106.6153394,413.07,790.9954179,53.82395876,54.7054609,22.6477,96.674,3.1,39160.30352,NA,0.07331,33930.00017,NA,6.70299,29.59673,3.34588,49.91623141,6.12615,10.96986,NA,NA,0.136,-1.4752237,NA,NA,NA,NA,520400,520000,NA,NA,105.95,26.25,561000
Anshun,Guizhou,2020,SI - Industry,22.741,55.6757,106.6153394,413.07,790.9954179,53.82395876,54.7054609,22.6477,96.674,3.1,39160.30352,NA,0.07331,33930.00017,NA,6.70299,29.59673,3.34588,49.91623141,6.12615,10.96986,NA,NA,0.136,-1.4752237,NA,NA,NA,NA,520400,520000,NA,NA,105.95,26.25,561000
Anshun,Guizhou,2017,Primary Industry,13.57,48.7608,89.43322854,283.72,520.3716558,39.12858,45.56752,29.7957,80.246,12.3,34345,10.04811,0.21689,27224.19,21.468,7.62447,25.58917,5.49583,72.08146927,6.15298,6.52048,NA,NA,0.9113537,-0.7816463,4.30957,-0.31645,3.77371,0.11448,520400,520000,NA,10048.11,105.95,26.25,561000
Anshun,Guizhou,2016,Primary Industry,12.407,61.9612,96.99331184,371.56,581.4970612,43.45649,45.45247,31.5933,70.135,12.4,30216,8.02565,0.17262,24885,17.463,7.03231,22.25884,5.36512,76.29242738,4.65678,4.91099,NA,NA,5.346487433,4.839577433,9.92359,9.83744,2.35636,0.003,520400,520000,NA,8025.65,105.95,26.25,561000
Anshun,Guizhou,2020,Secondary Industry,29.26,55.6757,106.6153394,413.07,790.9954179,53.82395876,54.7054609,22.6477,96.674,3.1,39160.30352,NA,0.07331,33930.00017,NA,6.70299,29.59673,3.34588,49.91623141,6.12615,10.96986,NA,NA,0.136,-1.4752237,NA,NA,NA,NA,520400,520000,NA,NA,105.95,26.25,561000
Anshun,Guizhou,2019,Tertiary Industry,47.435,50.7553,97.23026644,310.73,595.2589455,46.89487069,50.40707376,21.5132,92.394,8.1,39177,NA,0.16924,32344.66013,NA,6.46485,30.05059,4.10479,63.49397124,8.59395,4.94175,NA,NA,0.15,-1.1966,4.33233,1.45164,2.56155,0.3,520400,520000,NA,NA,105.95,26.25,561000
Anshun,Guizhou,2020,SI - Construction,NA,55.6757,106.6153394,413.07,790.9954179,53.82395876,54.7054609,22.6477,96.674,3.1,39160.30352,NA,0.07331,33930.00017,NA,6.70299,29.59673,3.34588,49.91623141,6.12615,10.96986,NA,NA,0.136,-1.4752237,NA,NA,NA,NA,520400,520000,NA,NA,105.95,26.25,561000
Anshun,Guizhou,2020,Tertiary Industry,49.781,55.6757,106.6153394,413.07,790.9954179,53.82395876,54.7054609,22.6477,96.674,3.1,39160.30352,NA,0.07331,33930.00017,NA,6.70299,29.59673,3.34588,49.91623141,6.12615,10.96986,NA,NA,0.136,-1.4752237,NA,NA,NA,NA,520400,520000,NA,NA,105.95,26.25,561000
Anshun,Guizhou,2019,SI - Industry,NA,50.7553,97.23026644,310.73,595.2589455,46.89487069,50.40707376,21.5132,92.394,8.1,39177,NA,0.16924,32344.66013,NA,6.46485,30.05059,4.10479,63.49397124,8.59395,4.94175,NA,NA,0.15,-1.1966,4.33233,1.45164,2.56155,0.3,520400,520000,NA,NA,105.95,26.25,561000
Anshun,Guizhou,2020,Primary Industry,17.633,55.6757,106.6153394,413.07,790.9954179,53.82395876,54.7054609,22.6477,96.674,3.1,39160.30352,NA,0.07331,33930.00017,NA,6.70299,29.59673,3.34588,49.91623141,6.12615,10.96986,NA,NA,0.136,-1.4752237,NA,NA,NA,NA,520400,520000,NA,NA,105.95,26.25,561000
Anshun,Guizhou,2019,SI - Construction,NA,50.7553,97.23026644,310.73,595.2589455,46.89487069,50.40707376,21.5132,92.394,8.1,39177,NA,0.16924,32344.66013,NA,6.46485,30.05059,4.10479,63.49397124,8.59395,4.94175,NA,NA,0.15,-1.1966,4.33233,1.45164,2.56155,0.3,520400,520000,NA,NA,105.95,26.25,561000
Anshun,Guizhou,2016,Tertiary Industry,35.016,61.9612,96.99331184,371.56,581.4970612,43.45649,45.45247,31.5933,70.135,12.4,30216,8.02565,0.17262,24885,17.463,7.03231,22.25884,5.36512,76.29242738,4.65678,4.91099,NA,NA,5.346487433,4.839577433,9.92359,9.83744,2.35636,0.003,520400,520000,NA,8025.65,105.95,26.25,561000
Anshun,Guizhou,2018,SI - Construction,6.841,49.8776,93.43826136,260.12,487.291059,42.3660331,45.8765761,28.2942,84.94,10.3,36163.9,NA,0.25418,29674,NA,7.73187,27.32666,5.01431,64.85248717,8.52221,7.40928,NA,NA,0.6763,-0.2023703,5.33826,-0.34826,1.54666,0.09674,520400,520000,NA,NA,105.95,26.25,561000
Anshun,Guizhou,2019,Secondary Industry,29.24,50.7553,97.23026644,310.73,595.2589455,46.89487069,50.40707376,21.5132,92.394,8.1,39177,NA,0.16924,32344.66013,NA,6.46485,30.05059,4.10479,63.49397124,8.59395,4.94175,NA,NA,0.15,-1.1966,4.33233,1.45164,2.56155,0.3,520400,520000,NA,NA,105.95,26.25,561000
Anshun,Guizhou,2020,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",NA,55.6757,106.6153394,413.07,790.9954179,53.82395876,54.7054609,22.6477,96.674,3.1,39160.30352,NA,0.07331,33930.00017,NA,6.70299,29.59673,3.34588,49.91623141,6.12615,10.96986,NA,NA,0.136,-1.4752237,NA,NA,NA,NA,520400,520000,NA,NA,105.95,26.25,561000
Anshun,Guizhou,2017,Tertiary Industry,39.894,48.7608,89.43322854,283.72,520.3716558,39.12858,45.56752,29.7957,80.246,12.3,34345,10.04811,0.21689,27224.19,21.468,7.62447,25.58917,5.49583,72.08146927,6.15298,6.52048,NA,NA,0.9113537,-0.7816463,4.30957,-0.31645,3.77371,0.11448,520400,520000,NA,10048.11,105.95,26.25,561000
Anshun,Guizhou,2016,Secondary Industry,22.712,61.9612,96.99331184,371.56,581.4970612,43.45649,45.45247,31.5933,70.135,12.4,30216,8.02565,0.17262,24885,17.463,7.03231,22.25884,5.36512,76.29242738,4.65678,4.91099,NA,NA,5.346487433,4.839577433,9.92359,9.83744,2.35636,0.003,520400,520000,NA,8025.65,105.95,26.25,561000
Anshun,Guizhou,2017,NA,80.246,48.7608,89.43322854,283.72,520.3716558,39.12858,45.56752,29.7957,80.246,12.3,34345,10.04811,0.21689,27224.19,21.468,7.62447,25.58917,5.49583,72.08146927,6.15298,6.52048,NA,NA,0.9113537,-0.7816463,4.30957,-0.31645,3.77371,0.11448,520400,520000,NA,10048.11,105.95,26.25,561000
Anshun,Guizhou,2018,SI - Industry,20.442,49.8776,93.43826136,260.12,487.291059,42.3660331,45.8765761,28.2942,84.94,10.3,36163.9,NA,0.25418,29674,NA,7.73187,27.32666,5.01431,64.85248717,8.52221,7.40928,NA,NA,0.6763,-0.2023703,5.33826,-0.34826,1.54666,0.09674,520400,520000,NA,NA,105.95,26.25,561000
Anshun,Guizhou,2017,SI - Industry,20.375,48.7608,89.43322854,283.72,520.3716558,39.12858,45.56752,29.7957,80.246,12.3,34345,10.04811,0.21689,27224.19,21.468,7.62447,25.58917,5.49583,72.08146927,6.15298,6.52048,NA,NA,0.9113537,-0.7816463,4.30957,-0.31645,3.77371,0.11448,520400,520000,NA,10048.11,105.95,26.25,561000
Anshun,Guizhou,2017,SI - Construction,6.407,48.7608,89.43322854,283.72,520.3716558,39.12858,45.56752,29.7957,80.246,12.3,34345,10.04811,0.21689,27224.19,21.468,7.62447,25.58917,5.49583,72.08146927,6.15298,6.52048,NA,NA,0.9113537,-0.7816463,4.30957,-0.31645,3.77371,0.11448,520400,520000,NA,10048.11,105.95,26.25,561000
Anshun,Guizhou,2017,Secondary Industry,26.782,48.7608,89.43322854,283.72,520.3716558,39.12858,45.56752,29.7957,80.246,12.3,34345,10.04811,0.21689,27224.19,21.468,7.62447,25.58917,5.49583,72.08146927,6.15298,6.52048,NA,NA,0.9113537,-0.7816463,4.30957,-0.31645,3.77371,0.11448,520400,520000,NA,10048.11,105.95,26.25,561000
Anshun,Guizhou,2019,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",16.494,50.7553,97.23026644,310.73,595.2589455,46.89487069,50.40707376,21.5132,92.394,8.1,39177,NA,0.16924,32344.66013,NA,6.46485,30.05059,4.10479,63.49397124,8.59395,4.94175,NA,NA,0.15,-1.1966,4.33233,1.45164,2.56155,0.3,520400,520000,NA,NA,105.95,26.25,561000
Anshun,Guizhou,2018,Primary Industry,14.916,49.8776,93.43826136,260.12,487.291059,42.3660331,45.8765761,28.2942,84.94,10.3,36163.9,NA,0.25418,29674,NA,7.73187,27.32666,5.01431,64.85248717,8.52221,7.40928,NA,NA,0.6763,-0.2023703,5.33826,-0.34826,1.54666,0.09674,520400,520000,NA,NA,105.95,26.25,561000
Anshun,Guizhou,2019,NA,92.394,50.7553,97.23026644,310.73,595.2589455,46.89487069,50.40707376,21.5132,92.394,8.1,39177,NA,0.16924,32344.66013,NA,6.46485,30.05059,4.10479,63.49397124,8.59395,4.94175,NA,NA,0.15,-1.1966,4.33233,1.45164,2.56155,0.3,520400,520000,NA,NA,105.95,26.25,561000
Anshun,Guizhou,2018,Tertiary Industry,42.741,49.8776,93.43826136,260.12,487.291059,42.3660331,45.8765761,28.2942,84.94,10.3,36163.9,NA,0.25418,29674,NA,7.73187,27.32666,5.01431,64.85248717,8.52221,7.40928,NA,NA,0.6763,-0.2023703,5.33826,-0.34826,1.54666,0.09674,520400,520000,NA,NA,105.95,26.25,561000
Anshun,Guizhou,2019,Primary Industry,15.719,50.7553,97.23026644,310.73,595.2589455,46.89487069,50.40707376,21.5132,92.394,8.1,39177,NA,0.16924,32344.66013,NA,6.46485,30.05059,4.10479,63.49397124,8.59395,4.94175,NA,NA,0.15,-1.1966,4.33233,1.45164,2.56155,0.3,520400,520000,NA,NA,105.95,26.25,561000
Anshun,Guizhou,2018,NA,84.94,49.8776,93.43826136,260.12,487.291059,42.3660331,45.8765761,28.2942,84.94,10.3,36163.9,NA,0.25418,29674,NA,7.73187,27.32666,5.01431,64.85248717,8.52221,7.40928,NA,NA,0.6763,-0.2023703,5.33826,-0.34826,1.54666,0.09674,520400,520000,NA,NA,105.95,26.25,561000
Anshun,Guizhou,2017,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",14.21,48.7608,89.43322854,283.72,520.3716558,39.12858,45.56752,29.7957,80.246,12.3,34345,10.04811,0.21689,27224.19,21.468,7.62447,25.58917,5.49583,72.08146927,6.15298,6.52048,NA,NA,0.9113537,-0.7816463,4.30957,-0.31645,3.77371,0.11448,520400,520000,NA,10048.11,105.95,26.25,561000
Anshun,Guizhou,2016,SI - Construction,5.488,61.9612,96.99331184,371.56,581.4970612,43.45649,45.45247,31.5933,70.135,12.4,30216,8.02565,0.17262,24885,17.463,7.03231,22.25884,5.36512,76.29242738,4.65678,4.91099,NA,NA,5.346487433,4.839577433,9.92359,9.83744,2.35636,0.003,520400,520000,NA,8025.65,105.95,26.25,561000
Anshun,Guizhou,2018,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",15.591,49.8776,93.43826136,260.12,487.291059,42.3660331,45.8765761,28.2942,84.94,10.3,36163.9,NA,0.25418,29674,NA,7.73187,27.32666,5.01431,64.85248717,8.52221,7.40928,NA,NA,0.6763,-0.2023703,5.33826,-0.34826,1.54666,0.09674,520400,520000,NA,NA,105.95,26.25,561000
Anshun,Guizhou,2016,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",12.87,61.9612,96.99331184,371.56,581.4970612,43.45649,45.45247,31.5933,70.135,12.4,30216,8.02565,0.17262,24885,17.463,7.03231,22.25884,5.36512,76.29242738,4.65678,4.91099,NA,NA,5.346487433,4.839577433,9.92359,9.83744,2.35636,0.003,520400,520000,NA,8025.65,105.95,26.25,561000
Anshun,Guizhou,2018,Secondary Industry,27.283,49.8776,93.43826136,260.12,487.291059,42.3660331,45.8765761,28.2942,84.94,10.3,36163.9,NA,0.25418,29674,NA,7.73187,27.32666,5.01431,64.85248717,8.52221,7.40928,NA,NA,0.6763,-0.2023703,5.33826,-0.34826,1.54666,0.09674,520400,520000,NA,NA,105.95,26.25,561000
Anshun,Guizhou,2016,SI - Industry,17.224,61.9612,96.99331184,371.56,581.4970612,43.45649,45.45247,31.5933,70.135,12.4,30216,8.02565,0.17262,24885,17.463,7.03231,22.25884,5.36512,76.29242738,4.65678,4.91099,NA,NA,5.346487433,4.839577433,9.92359,9.83744,2.35636,0.003,520400,520000,NA,8025.65,105.95,26.25,561000
Anshun,Guizhou,2016,NA,70.135,61.9612,96.99331184,371.56,581.4970612,43.45649,45.45247,31.5933,70.135,12.4,30216,8.02565,0.17262,24885,17.463,7.03231,22.25884,5.36512,76.29242738,4.65678,4.91099,NA,NA,5.346487433,4.839577433,9.92359,9.83744,2.35636,0.003,520400,520000,NA,8025.65,105.95,26.25,561000
Anyang,Henan,2020,Secondary Industry,98.219,16.7074,22.83195159,118.38,161.7976008,38.43494,44.701,40.5474,230.0475933,3.254764,42185.41114,20.192,0.918,35344,NA,17.48,43.11,12.56,71.85354691,14.93,20,NA,NA,NA,NA,0.87,-1.403,7.422,5.893,410500,410000,5345.994,20192,114.35,36.1,455100
Anyang,Henan,2020,Secondary Industry,98.219,16.7074,22.83195159,118.38,161.7976008,38.43494,44.701,40.5474,230.0475933,3.254764,42185.41114,20.192,0.918,35344,NA,17.48,43.11,12.56,71.85354691,14.93,20,NA,NA,NA,NA,0.87,-1.403,7.422,5.893,410500,410000,5345.994,20192,114.38,36.1,455000
Anyang,Henan,2017,Secondary Industry,108.392,8.085,11.3296625,96.77,135.6114625,18.19,20.5,50.1549,224.9854,7.200724,43846.11937,27.829,0.85678,30421.008,84.486,12.955,25.83,9.293,71.73292165,5.83,6.82,NA,NA,NA,NA,NA,NA,NA,NA,410500,410000,3670.375,26125.2,114.35,36.1,455100
Anyang,Henan,2017,Secondary Industry,108.392,8.085,11.3296625,96.77,135.6114625,18.19,20.5,50.1549,224.9854,7.200724,43846.11937,27.829,0.85678,30421.008,84.486,12.955,25.83,9.293,71.73292165,5.83,6.82,NA,NA,NA,NA,NA,NA,NA,NA,410500,410000,3670.375,26125.2,114.38,36.1,455000
Anyang,Henan,2016,Secondary Industry,97.102,8.2617,11.08896411,104.7,140.5280582,16.77,18.2,40.2585,202.98494,8.041557,39602.95386,27.98,NA,28167.60009,76.57,11.74474,29.17332,8.23475,70.11436609,4.23,5.26,NA,NA,NA,NA,3.75104,0.86602,NA,NA,410500,410000,3412.917,27980,114.35,36.1,455100
Anyang,Henan,2016,Secondary Industry,97.102,8.2617,11.08896411,104.7,140.5280582,16.77,18.2,40.2585,202.98494,8.041557,39602.95386,27.98,NA,28167.60009,76.57,11.74474,29.17332,8.23475,70.11436609,4.23,5.26,NA,NA,NA,NA,3.75104,0.86602,NA,NA,410500,410000,3412.917,27980,114.38,36.1,455000
Anyang,Henan,2016,NA,202.985,8.2617,11.08896411,104.7,140.5280582,16.77,18.2,40.2585,202.98494,8.041557,39602.95386,27.98,NA,28167.60009,76.57,11.74474,29.17332,8.23475,70.11436609,4.23,5.26,NA,NA,NA,NA,3.75104,0.86602,NA,NA,410500,410000,3412.917,27980,114.35,36.1,455100
Anyang,Henan,2016,NA,202.985,8.2617,11.08896411,104.7,140.5280582,16.77,18.2,40.2585,202.98494,8.041557,39602.95386,27.98,NA,28167.60009,76.57,11.74474,29.17332,8.23475,70.11436609,4.23,5.26,NA,NA,NA,NA,3.75104,0.86602,NA,NA,410500,410000,3412.917,27980,114.38,36.1,455000
Anyang,Henan,2020,Primary Industry,23.901,16.7074,22.83195159,118.38,161.7976008,38.43494,44.701,40.5474,230.0475933,3.254764,42185.41114,20.192,0.918,35344,NA,17.48,43.11,12.56,71.85354691,14.93,20,NA,NA,NA,NA,0.87,-1.403,7.422,5.893,410500,410000,5345.994,20192,114.35,36.1,455100
Anyang,Henan,2020,Primary Industry,23.901,16.7074,22.83195159,118.38,161.7976008,38.43494,44.701,40.5474,230.0475933,3.254764,42185.41114,20.192,0.918,35344,NA,17.48,43.11,12.56,71.85354691,14.93,20,NA,NA,NA,NA,0.87,-1.403,7.422,5.893,410500,410000,5345.994,20192,114.38,36.1,455000
Anyang,Henan,2016,Primary Industry,21.244,8.2617,11.08896411,104.7,140.5280582,16.77,18.2,40.2585,202.98494,8.041557,39602.95386,27.98,NA,28167.60009,76.57,11.74474,29.17332,8.23475,70.11436609,4.23,5.26,NA,NA,NA,NA,3.75104,0.86602,NA,NA,410500,410000,3412.917,27980,114.35,36.1,455100
Anyang,Henan,2016,Primary Industry,21.244,8.2617,11.08896411,104.7,140.5280582,16.77,18.2,40.2585,202.98494,8.041557,39602.95386,27.98,NA,28167.60009,76.57,11.74474,29.17332,8.23475,70.11436609,4.23,5.26,NA,NA,NA,NA,3.75104,0.86602,NA,NA,410500,410000,3412.917,27980,114.38,36.1,455000
Anyang,Henan,2016,Tertiary Industry,84.639,8.2617,11.08896411,104.7,140.5280582,16.77,18.2,40.2585,202.98494,8.041557,39602.95386,27.98,NA,28167.60009,76.57,11.74474,29.17332,8.23475,70.11436609,4.23,5.26,NA,NA,NA,NA,3.75104,0.86602,NA,NA,410500,410000,3412.917,27980,114.35,36.1,455100
Anyang,Henan,2016,Tertiary Industry,84.639,8.2617,11.08896411,104.7,140.5280582,16.77,18.2,40.2585,202.98494,8.041557,39602.95386,27.98,NA,28167.60009,76.57,11.74474,29.17332,8.23475,70.11436609,4.23,5.26,NA,NA,NA,NA,3.75104,0.86602,NA,NA,410500,410000,3412.917,27980,114.38,36.1,455000
Anyang,Henan,2017,Primary Industry,19.361,8.085,11.3296625,96.77,135.6114625,18.19,20.5,50.1549,224.9854,7.200724,43846.11937,27.829,0.85678,30421.008,84.486,12.955,25.83,9.293,71.73292165,5.83,6.82,NA,NA,NA,NA,NA,NA,NA,NA,410500,410000,3670.375,26125.2,114.35,36.1,455100
Anyang,Henan,2017,Primary Industry,19.361,8.085,11.3296625,96.77,135.6114625,18.19,20.5,50.1549,224.9854,7.200724,43846.11937,27.829,0.85678,30421.008,84.486,12.955,25.83,9.293,71.73292165,5.83,6.82,NA,NA,NA,NA,NA,NA,NA,NA,410500,410000,3670.375,26125.2,114.38,36.1,455000
Anyang,Henan,2020,NA,227.548,16.7074,22.83195159,118.38,161.7976008,38.43494,44.701,40.5474,230.0475933,3.254764,42185.41114,20.192,0.918,35344,NA,17.48,43.11,12.56,71.85354691,14.93,20,NA,NA,NA,NA,0.87,-1.403,7.422,5.893,410500,410000,5345.994,20192,114.35,36.1,455100
Anyang,Henan,2020,NA,227.548,16.7074,22.83195159,118.38,161.7976008,38.43494,44.701,40.5474,230.0475933,3.254764,42185.41114,20.192,0.918,35344,NA,17.48,43.11,12.56,71.85354691,14.93,20,NA,NA,NA,NA,0.87,-1.403,7.422,5.893,410500,410000,5345.994,20192,114.38,36.1,455000
Anyang,Henan,2020,Tertiary Industry,105.428,16.7074,22.83195159,118.38,161.7976008,38.43494,44.701,40.5474,230.0475933,3.254764,42185.41114,20.192,0.918,35344,NA,17.48,43.11,12.56,71.85354691,14.93,20,NA,NA,NA,NA,0.87,-1.403,7.422,5.893,410500,410000,5345.994,20192,114.35,36.1,455100
Anyang,Henan,2020,Tertiary Industry,105.428,16.7074,22.83195159,118.38,161.7976008,38.43494,44.701,40.5474,230.0475933,3.254764,42185.41114,20.192,0.918,35344,NA,17.48,43.11,12.56,71.85354691,14.93,20,NA,NA,NA,NA,0.87,-1.403,7.422,5.893,410500,410000,5345.994,20192,114.38,36.1,455000
Anyang,Henan,2017,NA,224.985,8.085,11.3296625,96.77,135.6114625,18.19,20.5,50.1549,224.9854,7.200724,43846.11937,27.829,0.85678,30421.008,84.486,12.955,25.83,9.293,71.73292165,5.83,6.82,NA,NA,NA,NA,NA,NA,NA,NA,410500,410000,3670.375,26125.2,114.35,36.1,455100
Anyang,Henan,2017,NA,224.985,8.085,11.3296625,96.77,135.6114625,18.19,20.5,50.1549,224.9854,7.200724,43846.11937,27.829,0.85678,30421.008,84.486,12.955,25.83,9.293,71.73292165,5.83,6.82,NA,NA,NA,NA,NA,NA,NA,NA,410500,410000,3670.375,26125.2,114.38,36.1,455000
Anyang,Henan,2017,Tertiary Industry,97.232,8.085,11.3296625,96.77,135.6114625,18.19,20.5,50.1549,224.9854,7.200724,43846.11937,27.829,0.85678,30421.008,84.486,12.955,25.83,9.293,71.73292165,5.83,6.82,NA,NA,NA,NA,NA,NA,NA,NA,410500,410000,3670.375,26125.2,114.35,36.1,455100
Anyang,Henan,2017,Tertiary Industry,97.232,8.085,11.3296625,96.77,135.6114625,18.19,20.5,50.1549,224.9854,7.200724,43846.11937,27.829,0.85678,30421.008,84.486,12.955,25.83,9.293,71.73292165,5.83,6.82,NA,NA,NA,NA,NA,NA,NA,NA,410500,410000,3670.375,26125.2,114.38,36.1,455000
Anyang,Henan,2018,Primary Industry,20,10.7763,14.58863091,91.34,123.6195221,25.79,29.229,42.6397,239.3224,6.7,46443.24,16.293,0.895,32702.58,NA,15.41,36.14,11.7,75.92472421,12.82,13.33,NA,NA,NA,NA,NA,NA,NA,NA,410500,410000,4408.087,16293,114.35,36.1,455100
Anyang,Henan,2018,Primary Industry,20,10.7763,14.58863091,91.34,123.6195221,25.79,29.229,42.6397,239.3224,6.7,46443.24,16.293,0.895,32702.58,NA,15.41,36.14,11.7,75.92472421,12.82,13.33,NA,NA,NA,NA,NA,NA,NA,NA,410500,410000,4408.087,16293,114.38,36.1,455000
Anyang,Henan,2018,Secondary Industry,98.3,10.7763,14.58863091,91.34,123.6195221,25.79,29.229,42.6397,239.3224,6.7,46443.24,16.293,0.895,32702.58,NA,15.41,36.14,11.7,75.92472421,12.82,13.33,NA,NA,NA,NA,NA,NA,NA,NA,410500,410000,4408.087,16293,114.35,36.1,455100
Anyang,Henan,2018,Secondary Industry,98.3,10.7763,14.58863091,91.34,123.6195221,25.79,29.229,42.6397,239.3224,6.7,46443.24,16.293,0.895,32702.58,NA,15.41,36.14,11.7,75.92472421,12.82,13.33,NA,NA,NA,NA,NA,NA,NA,NA,410500,410000,4408.087,16293,114.38,36.1,455000
Anyang,Henan,2019,Primary Industry,19.8,13.8761,18.46822222,107.33,142.8411605,30.93398,34.61,40.56,222.929458,2.7,43002.4498,17.348,NA,34959,NA,16.41,40.45206,12.14,73.97928093,12.4,14.04,NA,NA,NA,NA,NA,NA,NA,NA,410500,410000,5156.275,17347.75,114.35,36.1,455100
Anyang,Henan,2019,Primary Industry,19.8,13.8761,18.46822222,107.33,142.8411605,30.93398,34.61,40.56,222.929458,2.7,43002.4498,17.348,NA,34959,NA,16.41,40.45206,12.14,73.97928093,12.4,14.04,NA,NA,NA,NA,NA,NA,NA,NA,410500,410000,5156.275,17347.75,114.38,36.1,455000
Anyang,Henan,2019,Tertiary Industry,100.875,13.8761,18.46822222,107.33,142.8411605,30.93398,34.61,40.56,222.929458,2.7,43002.4498,17.348,NA,34959,NA,16.41,40.45206,12.14,73.97928093,12.4,14.04,NA,NA,NA,NA,NA,NA,NA,NA,410500,410000,5156.275,17347.75,114.35,36.1,455100
Anyang,Henan,2019,Tertiary Industry,100.875,13.8761,18.46822222,107.33,142.8411605,30.93398,34.61,40.56,222.929458,2.7,43002.4498,17.348,NA,34959,NA,16.41,40.45206,12.14,73.97928093,12.4,14.04,NA,NA,NA,NA,NA,NA,NA,NA,410500,410000,5156.275,17347.75,114.38,36.1,455000
Anyang,Henan,2019,Secondary Industry,98.63,13.8761,18.46822222,107.33,142.8411605,30.93398,34.61,40.56,222.929458,2.7,43002.4498,17.348,NA,34959,NA,16.41,40.45206,12.14,73.97928093,12.4,14.04,NA,NA,NA,NA,NA,NA,NA,NA,410500,410000,5156.275,17347.75,114.35,36.1,455100
Anyang,Henan,2019,Secondary Industry,98.63,13.8761,18.46822222,107.33,142.8411605,30.93398,34.61,40.56,222.929458,2.7,43002.4498,17.348,NA,34959,NA,16.41,40.45206,12.14,73.97928093,12.4,14.04,NA,NA,NA,NA,NA,NA,NA,NA,410500,410000,5156.275,17347.75,114.38,36.1,455000
Anyang,Henan,2018,NA,214.2,10.7763,14.58863091,91.34,123.6195221,25.79,29.229,42.6397,239.3224,6.7,46443.24,16.293,0.895,32702.58,NA,15.41,36.14,11.7,75.92472421,12.82,13.33,NA,NA,NA,NA,NA,NA,NA,NA,410500,410000,4408.087,16293,114.35,36.1,455100
Anyang,Henan,2018,NA,214.2,10.7763,14.58863091,91.34,123.6195221,25.79,29.229,42.6397,239.3224,6.7,46443.24,16.293,0.895,32702.58,NA,15.41,36.14,11.7,75.92472421,12.82,13.33,NA,NA,NA,NA,NA,NA,NA,NA,410500,410000,4408.087,16293,114.38,36.1,455000
Anyang,Henan,2018,Tertiary Industry,95.9,10.7763,14.58863091,91.34,123.6195221,25.79,29.229,42.6397,239.3224,6.7,46443.24,16.293,0.895,32702.58,NA,15.41,36.14,11.7,75.92472421,12.82,13.33,NA,NA,NA,NA,NA,NA,NA,NA,410500,410000,4408.087,16293,114.35,36.1,455100
