Carbon Emissions,Statistical_Division_Code,Province.Code,Region,year,Province.x,Debt Ratio(%),Wide Range Debt Ratio(%),Debt Asset Ratio(%),Wide Range Debt Asset Ratio(%),"Balance of Municipal Bonds(CNY,B)","Limitation of Municipal Bonds(CNY,B)",Fiscal Self-sufficiency(%),"GDP(CNY,B)",Growth Rate of GDP(%),Per capita GDP(CNY),"Fixed Asset Investment(CNY,B)","Total Value of Imports and Exports(CNY,B)",Per Capita Disposable Income(CNY),"Industrial Increase Volume(CNY,B)","Budget Revenue(CNY,B)","Budget Expenditure(CNY,B)","Tax Revenue(CNY,B)",Share of Tax Revenue(%),"Revenue of Government-Managed Funds(CNY,B)","Expenditure of Government-Managed Funds(CNY,B)","Issuance（LGFV Bond）(CNY,B)","Net Financing（LGFV Bond）(CNY,B)","Issuance（Non-Standard Financing）(CNY,B)","Net Financing（Non-Standard Financing）(CNY,B)","Issuance(General Bond)(CNY,B)","Net Financing(General Bond)(CNY,B)","Issuance (Special Bond)(CNY,B)","Net Financing (Special Bond)(CNY,B)",Annual_Real_Estate_Investment,Annual_Avg_Property_Price,Province.y,Longitude,Latitude,Post Code
NA,140200,140000,Datong,2016,Shanxi,NA,NA,NA,NA,NA,28.719,31.1052,102.57962,1,15124,16.77293,0.35576,26272.84037,NA,8.89263,28.58886,6.62008,74.44456814,2.34953,2.76,NA,NA,NA,NA,NA,NA,NA,NA,4290.669,16772.93,Shanxi,113.3,40.08,37000
NA,140200,140000,Datong,2016,Shanxi,NA,NA,NA,NA,NA,28.719,31.1052,102.57962,1,15124,16.77293,0.35576,26272.84037,NA,8.89263,28.58886,6.62008,74.44456814,2.34953,2.76,NA,NA,NA,NA,NA,NA,NA,NA,4290.669,16772.93,Shanxi,113.6,40.03,37300
NA,140200,140000,Datong,2017,Shanxi,25.7609,29.47894197,165.38,189.2520922,28.886,29.76,33.2642,112.13101,6.530448,17268,11.13918,0.36492,27980.575,28.592,10.82766,32.55052,7.28771,67.30641708,5.71201,6.03372,NA,NA,NA,NA,NA,NA,NA,NA,4447.527,11139.18,Shanxi,113.3,40.08,37000
NA,140200,140000,Datong,2017,Shanxi,25.7609,29.47894197,165.38,189.2520922,28.886,29.76,33.2642,112.13101,6.530448,17268,11.13918,0.36492,27980.575,28.592,10.82766,32.55052,7.28771,67.30641708,5.71201,6.03372,NA,NA,NA,NA,NA,NA,NA,NA,4447.527,11139.18,Shanxi,113.6,40.03,37300
NA,140200,140000,Datong,2018,Shanxi,25.1986,28.27159317,157.91,177.1683961,32.05158,33.45,35.8367,127.19598,6.8,17920,15.54488,0.56312,29911,33.492,11.96911,33.39906,8.86819,74.09230929,8.09487,9.9349,NA,NA,1.1557285,NA,NA,NA,NA,NA,5126.52,15544.88,Shanxi,113.3,40.08,37000
NA,140200,140000,Datong,2018,Shanxi,25.1986,28.27159317,157.91,177.1683961,32.05158,33.45,35.8367,127.19598,6.8,17920,15.54488,0.56312,29911,33.492,11.96911,33.39906,8.86819,74.09230929,8.09487,9.9349,NA,NA,1.1557285,NA,NA,NA,NA,NA,5126.52,15544.88,Shanxi,113.6,40.03,37300
NA,140200,140000,Datong,2019,Shanxi,27.7302,63.00587786,139.01,315.8500604,36.36,37.91,35.813,131.12069,6.704547,37902,14.74637,0.74884,32252,35.22,13.013,36.336,10.328,79.36678706,11.028,14.045,NA,NA,NA,NA,NA,NA,NA,NA,5732.208,14746.37,Shanxi,113.3,40.08,37000
NA,140200,140000,Datong,2019,Shanxi,27.7302,63.00587786,139.01,315.8500604,36.36,37.91,35.813,131.12069,6.704547,37902,14.74637,0.74884,32252,35.22,13.013,36.336,10.328,79.36678706,11.028,14.045,NA,NA,NA,NA,NA,NA,NA,NA,5732.208,14746.37,Shanxi,113.6,40.03,37300
14.05137451,140300,140000,Yangquan,2016,Shanxi,15.3565,15.3565193,104.66,104.6530966,9.565,10.17,43.1323,62.28625,3.393708,44460.51708,6.39781,0.13211,27801.22944,18.44,4.12776,9.57,2.73326,66.2165436,0.44896,1.19465,NA,NA,NA,NA,NA,NA,NA,NA,3927.362,6397.81,Shanxi,113.57,37.85,45000
20.17754941,140300,140000,Yangquan,2017,Shanxi,16.1855,16.18547631,95.71,95.71285264,10.877,11.78,47.1412,67.2022237,6.285207,47789.94554,3.02602,0.12336,29580.50812,21.7,4.99961,10.60561,3.7856900000000002,75.71970614,0.9792,1.79842,NA,NA,NA,NA,NA,NA,NA,NA,4069.892,3026.02,Shanxi,113.57,37.85,45000
18.38758474,140300,140000,Yangquan,2018,Shanxi,12.9782,12.97823331,170.61,132.4658089,9.522,13.28,46.4895,73.369,6.7,51976,3.11506,0.10739,31473.66064,NA,5.76166,12.39346,4.21068,73.08102179,1.36561,2.12514,NA,NA,NA,NA,NA,NA,NA,NA,3916.909,3115.06,Shanxi,113.57,37.85,45000
19.71011296,140300,140000,Yangquan,2019,Shanxi,20.3843,20.38427209,194.95,194.9468393,14.63,15.82,43.3924,71.77102,4.958417,50689,2.90939,0.14888,33582,NA,5.73929,13.2265,3.95563,68.92193982,1.66395,1.16223,NA,NA,NA,NA,NA,NA,NA,NA,4497.185,2909.39,Shanxi,113.57,37.85,45000
57.00380418,140400,140000,Changzhi,2016,Shanxi,9.957,9.956987011,114.51,114.5127461,12.65012,14.05,42.0441,127.04767,4.6,37063,6.77962,0.07731,28093.76245,58.31,9.85278,23.43437,6.50934,66.06602401,1.19413,2.28154,NA,NA,NA,NA,2.7,0.8692,1.09671,0.8,4046.386,6779.62,Shanxi,113.12,36.2,46000
57.00380418,140400,140000,Changzhi,2016,Shanxi,9.957,9.956987011,114.51,114.5127461,12.65012,14.05,42.0441,127.04767,4.6,37063,6.77962,0.07731,28093.76245,58.31,9.85278,23.43437,6.50934,66.06602401,1.19413,2.28154,NA,NA,NA,NA,2.7,0.8692,1.09671,0.8,4046.386,6779.62,Shanxi,113.03,36.05,47100
64.56143002,140400,140000,Changzhi,2017,Shanxi,9.2371,9.237131507,46.69,46.67289968,13.64815,15.25,49.2805,147.75312,7,42887,7.23037,0.07606,30060.32583,NA,13.22832,26.84289,10.28577,77.75567873,3.13261,3.98017,NA,NA,NA,NA,2.49231,0.80465,1.11299,0.85,3967.222,7230.37,Shanxi,113.12,36.2,46000
64.56143002,140400,140000,Changzhi,2017,Shanxi,9.2371,9.237131507,46.69,46.67289968,13.64815,15.25,49.2805,147.75312,7,42887,7.23037,0.07606,30060.32583,NA,13.22832,26.84289,10.28577,77.75567873,3.13261,3.98017,NA,NA,NA,NA,2.49231,0.80465,1.11299,0.85,3967.222,7230.37,Shanxi,113.03,36.05,47100
71.65375098,140400,140000,Changzhi,2018,Shanxi,9.5736,9.5735858,80.84,80.83989528,15.75458,18.25999,46.5423,164.563,7.4,47540,10.32736,0.1123,32024,NA,15.06696,32.37265,11.51458,76.42271566,3.42166,3.99495,NA,NA,NA,NA,2.2537,1.27686,1.585,1.32,4430.461,10327.36,Shanxi,113.12,36.2,46000
71.65375098,140400,140000,Changzhi,2018,Shanxi,9.5736,9.5735858,80.84,80.83989528,15.75458,18.25999,46.5423,164.563,7.4,47540,10.32736,0.1123,32024,NA,15.06696,32.37265,11.51458,76.42271566,3.42166,3.99495,NA,NA,NA,NA,2.2537,1.27686,1.585,1.32,4430.461,10327.36,Shanxi,113.03,36.05,47100
71.24944599,140400,140000,Changzhi,2019,Shanxi,12.0809,12.89053661,41.09,43.83904196,19.81165,22.75306,45.6824,163.99173,6.042475,47219,12.83077,0.1774,34426,NA,16.19482,35.450920000000004,12.47057,77.00344925,7.96288,8.79442,NA,NA,NA,NA,NA,NA,NA,NA,4626.62,12830.77,Shanxi,113.12,36.2,46000
71.24944599,140400,140000,Changzhi,2019,Shanxi,12.0809,12.89053661,41.09,43.83904196,19.81165,22.75306,45.6824,163.99173,6.042475,47219,12.83077,0.1774,34426,NA,16.19482,35.450920000000004,12.47057,77.00344925,7.96288,8.79442,NA,NA,NA,NA,NA,NA,NA,NA,4626.62,12830.77,Shanxi,113.03,36.05,47100
91.92002458,140500,140000,Jincheng,2016,Shanxi,5.1366,5.136558936,31.06,31.02520755,5.39,6.02,51.6891,104.9340632,3.8,45270.8361,8.03648,0.59907,28223.09049,NA,8.93229,17.28079,5.52609,61.86644186,1.3034,1.93088,NA,NA,NA,NA,1.2754,0.51308,0.9025,0.7,4588.607,8036.48,Shanxi,112.83,35.5,48000
99.36591916,140500,140000,Jincheng,2017,Shanxi,5.6533,5.653319984,33.43,33.42688754,6.51,7.31,56.8154,115.1535738,6.113889,49487,7.08524,0.6931,30142.26065,NA,10.13655,17.84121,7.50135,74.00298918,1.59907,2.45071,NA,NA,NA,NA,1.11233,0.67351,0.86,NA,4622.971,7085.24,Shanxi,112.83,35.5,48000
NA,140500,140000,Jincheng,2018,Shanxi,6.9312,6.931242372,60.88,60.88456105,9.37,10.38,54.847,135.185,7.4,57819,7.25877,0.69846,32162,NA,12.53028,22.84586,8.75094,69.8383436,2.0744,3.43249,NA,NA,NA,NA,1.978,1.58918,1.372,1.34,5085.113,7258.77,Shanxi,112.83,35.5,48000
NA,140500,140000,Jincheng,2019,Shanxi,9.4306,9.430647183,64.85,64.82012163,12.78,14.23,54.7332,135.51562,6.475797,57714.01339,7.72119,1.057,34627,NA,13.82122,25.25199,9.24537,66.89257533,5.46663,7.52543,NA,NA,NA,NA,NA,NA,NA,NA,5354.768,7721.19,Shanxi,112.83,35.5,48000
57.09318363,140600,140000,Shuozhou,2016,Shanxi,10.4241,10.42410987,157.65,157.6489387,9.57,10.32,38.4793,91.8064,4.2,51753,2.8073,NA,28989.08297,21.31,4.91229,12.76607,3.77672,76.88308304,1.08094,1.61961,NA,NA,NA,NA,NA,NA,NA,NA,2982.395,2807.3,Shanxi,112.43,39.33,36000
63.86976672,140600,140000,Shuozhou,2017,Shanxi,11.0128,11.01280015,113.81,113.8141608,10.795,11.58,51.665,98.0223,7.334821,55316,2.15315,0.08,30989.32969,NA,7.32205,14.17217,5.60554,76.55697516,2.11169,3.03811,NA,NA,NA,NA,NA,NA,NA,NA,3148.023,2153.15,Shanxi,112.43,39.33,36000
71.25169596,140600,140000,Shuozhou,2018,Shanxi,11.3107,11.31068007,108.58,108.5811836,12.053,13.53,51.9906,106.563,2.7,59914,2.74264,0.084,32849,NA,9.0403,17.38833,6.6099,73.11593642,2.00382,2.84277,NA,NA,NA,NA,NA,NA,NA,NA,3125.554,2742.64,Shanxi,112.43,39.33,36000
NA,140600,140000,Shuozhou,2019,Shanxi,13.8699,16.41698593,109.67,129.807309,14.656,18.246,47.8386,105.668,6.5,59269,3.0389,0.117,35100,NA,9.22886,19.29168,7.65554,82.95217394,4.09279,4.73621,NA,NA,NA,NA,NA,NA,NA,NA,3543.391,3038.9,Shanxi,112.43,39.33,36000
50.62109789,140700,140000,Jinzhong,2016,Shanxi,21.5012,21.50115649,159.96,159.9588716,23.46,24.47,40.7819,109.11041,5.1,32646,17.90361,0.21071,29148.71967,37.43,10.08005,24.71699,6.06199,60.13849138,4.56994,4.45846,NA,NA,0.0984947,NA,5.6159,1.00663,3.3041,0.8985,3875.837,17903.61,Shanxi,112.75,37.68,30600
65.01964554,140700,140000,Jinzhong,2017,Shanxi,21.2729,27.66619158,129.63,178.119702,27.334,27.91,42.3268,128.49233,6,38274,11.60114,0.26948,30926.79157,47.73,11.80603,27.89258,8.18039,69.28993065,8.13993,8.44527,NA,NA,0.2,NA,NA,NA,NA,NA,4371.706,11601.14,Shanxi,112.75,37.68,30600
63.82234396,140700,140000,Jinzhong,2018,Shanxi,21.0279,25.26013909,104.3,125.2926247,30.44,32.6,46.7433,144.76,7.1,42910,16.08919,0.333,32947,56.63,15.0811,32.26368,9.90572,65.68300721,13.62436,14.46359,NA,NA,NA,NA,NA,NA,NA,NA,5857.808,16089.19,Shanxi,112.75,37.68,30600
74.64369478,140700,140000,Jinzhong,2019,Shanxi,23.8645,28.20060573,128.85,154.483053,34.54665,37.635,43.9304,144.76159,6.307218,42759,20.79706,0.3,35187,NA,16.30075,37.10587,11.39813,69.92396055,9.90008,12.84873,NA,NA,NA,NA,NA,NA,NA,NA,5858.411,20797.06,Shanxi,112.75,37.68,30600
72.04006273,140800,140000,Yuncheng,2016,Shanxi,7.7174,7.717388441,118.3,118.2944095,9.43295,10.32,20.536,122.22982,4,23105,11.63114,1.21304,25636.14204,22.63,5.911,28.78358,3.89839,65.95144646,2.06313,3.29555,NA,NA,1.4343,NA,1.66077,1.14,1.5148,0.9,3024.229,11631.14,Shanxi,NA,NA,NA
96.83359979,140800,140000,Yuncheng,2017,Shanxi,8.5319,8.531889077,125.5,125.4977049,11.40109,12.298,22.1453,133.62914,7,25115,9.06395,1.34298,27302.49127,30.27,6.71031,30.30131,4.75894,70.91982338,2.36217,3.72943,NA,NA,0.2,NA,2.00476,1.095,1.20914,1.15,3206.848,9063.95,Shanxi,NA,NA,NA
102.7655691,140800,140000,Yuncheng,2018,Shanxi,10.0132,10.0132217,130.63,130.6263886,15.11636,16.118,23.8968,150.964,7,28229,10.39382,1.17,29104.45569,NA,8.07408,33.78723,5.79814,71.81177298,3.48334,4.78973,NA,NA,NA,NA,3.65831,2.12471,1.767,1.68,3364.533,10393.82,Shanxi,NA,NA,NA
88.72616447,140800,140000,Yuncheng,2019,Shanxi,12.1531,16.54289275,130.49,177.6278965,18.88021,20.618,23.1506,155.35353,6.363749,28951,15.01344,1.07,31241,NA,8.66265,37.41868,6.44789,74.43322771,5.77372,7.81459,NA,NA,0.5835742,-0.0959258,2.03448,1.61921,NA,NA,3862.35,15013.44,Shanxi,NA,NA,NA
49.09181812,140900,140000,Xinzhou,2016,Shanxi,24.3669,29.05115662,208.03,220.3675557,17.45,18.12283,27.9701,71.61357,4.7,22747,4.40958,0.18245,24987.21619,NA,6.924,24.755,3.704,53.49508954,1.464,2.293,NA,NA,NA,NA,4,0.8,1.21,0.7,3060.267,4409.58,Shanxi,112.73,38.42,34000
56.94185709,140900,140000,Xinzhou,2017,Shanxi,20.7549,26.70996646,207.92,251.150883,18.15,19.04,25.2056,87.44923,6.7,27665,3.3188,0.20598,26536.42359,NA,7.326,29.065,4.644,63.39066339,1.407,2.418,NA,NA,NA,NA,1.661,0.72,2.252,0.9,3468.85,3318.8,Shanxi,112.73,38.42,34000
NA,140900,140000,Xinzhou,2018,Shanxi,21.432,25.57983064,196.73,221.8594008,21.199,22.27,25.9609,98.913,5,31209,3.09215,0.26139,28341,NA,8.146,31.378,5.45,66.90400196,2.629,3.136,NA,NA,NA,NA,3.049,1.741,2.116,1.41,3408.722,3092.15,Shanxi,112.73,38.42,34000
NA,140900,140000,Xinzhou,2019,Shanxi,24.0105,27.91927247,172.15,200.1712499,23.8106187,26.514,24.5131,99.167579,5.426769,31260,3.45779,0.25601,32895,NA,9.093,37.09444,6.00338,66.02199494,4.73859,6.98507,NA,NA,NA,NA,NA,NA,NA,NA,3499.554,3457.79,Shanxi,112.73,38.42,34000
NA,141000,140000,Linfen,2016,Shanxi,6.67,6.669564666,70.08,70.07846556,8.038,23.39,27.6531,120.517611,3.422701,27101.78754,9.7534,0.18662,27085.31764,NA,8.599,31.096,5.023,58.41376904,2.829,4.604,NA,NA,0.627217,NA,NA,NA,NA,NA,4128.004,9753.4,Shanxi,111.52,36.08,41000
NA,141000,140000,Linfen,2017,Shanxi,18.009,18.0090129,192.67,192.6733711,23.77784,25.01,29.0405,132.033,5.5,29539,10.31436,0.24689,28872.9486,NA,9.70948,33.43427,7.18102,73.95885259,2.20803,3.10987,NA,NA,0.6902021,NA,3.05705,1.00911,2.23666,1.1,4079.426,10314.36,Shanxi,111.52,36.08,41000
NA,141000,140000,Linfen,2018,Shanxi,18.8462,20.69193558,63.12,69.29886232,27.13927,28.70001,32.654,144.004,2.8,32066,11.48168,0.29908,30692,NA,12.60193,38.59235,8.92751,70.84240271,3.77719,4.42236,NA,NA,0.0024768,NA,NA,NA,NA,NA,4475.168,11481.68,Shanxi,111.52,36.08,41000
NA,141000,140000,Linfen,2019,Shanxi,20.97,22.37437712,59.57,63.56716533,30.367,32.967,33.5751,144.83799,5.984716,32155.3116,10.87662,0.21949,32895,NA,13.80623,41.12039,10.00479,72.46576364,4.4696,7.25307,NA,NA,0.0013605,-0.5986395,NA,NA,NA,NA,4937.754,10876.62,Shanxi,111.52,36.08,41000
NA,141100,140000,Lvliang,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,141100,140000,Lvliang,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,141100,140000,Lvliang,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,141100,140000,Lvliang,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80.02049817,150100,150000,Hohhot,2016,Inner Mongolia,26.8572,27.1702818,285.91,289.2398142,85.23376,NA,64.2071,317.359,7.7,103235,52.05165,1.30868,40220,NA,26.9653,41.99738,18.802,69.72664869,2.79979,3.49281,NA,NA,2.5096688,2.2096688,20.53636,7.05924,10.54166,0.33946,5195.792,52051.65,Inner Mongolia,111.73,40.83,10000
73.98907085,150100,150000,Hohhot,2017,Inner Mongolia,30.7652,57.54387008,317.46,592.3178112,84.41103,82.884,49.995,274.372,5,78434,23.83997,1.59913,43518,NA,20.15,40.304,16.80636,83.4062531,6.31963,6.10343,NA,NA,0.8802984,NA,10.2796,0.49218,12.81121,0.5697,5661.607,23839.97,Inner Mongolia,111.73,40.83,10000
73.090614,150100,150000,Hohhot,2018,Inner Mongolia,32.3162,60.64918337,222.83,418.202489,84.06733,87.154,57.3863,260.14,3.9,83362,17.425,1.77333,46565,NA,20.47198,35.67396,17.2221,84.12522873,17.0893,15.75333,NA,NA,NA,NA,5.25698,1.40308,2.1322,1.18391,8251.298,17425,Inner Mongolia,111.73,40.83,10000
74.19225088,150100,150000,Hohhot,2019,Inner Mongolia,32.2237,58.66123957,244.26,444.6664049,89.95235,94.23178,48.6013,279.15,5.463,89138,17.52248,1.80428,49397,NA,20.31169,41.79245,17.24,84.8772308,16.4617,15.60443,NA,NA,1.18614,NA,NA,NA,NA,NA,10028.635,17522.48,Inner Mongolia,111.73,40.83,10000
123.7198704,150200,150000,Baotou,2016,Inner Mongolia,21.4907,23.61812211,267.96,294.4886164,83.11802,NA,65.4538,386.763,7.63,136021,18.45728,1.721,40955,NA,27.12122,41.43569,17.30819,63.81788872,3.89735,3.57498,NA,NA,0.025,NA,NA,NA,NA,NA,4563.361,18457.28,Inner Mongolia,109.83,40.65,14000
124.473521,150200,150000,Baotou,2017,Inner Mongolia,NA,NA,452.55,583.09227310000006,83.36887,84.641,41.6605,NA,5.5,NA,15.53863,1.987,44231,NA,13.76126,33.03194,9.92043,72.08954703,4.65438,4.65438,NA,NA,NA,NA,11.1818,NA,NA,NA,4851.436,15538.63,Inner Mongolia,109.83,40.65,14000
141.5890186,150200,150000,Baotou,2018,Inner Mongolia,29.6871,36.37870359,379.11,472.885595,87.63,88.571,39.1609,295.179,6.8,102379,18.44529,2.54285,47407,NA,14.27491,36.45197,11.14017,78.04021181,8.42641,8.58496,NA,NA,NA,NA,NA,NA,NA,NA,5382.129,18445.29,Inner Mongolia,109.83,40.65,14000
133.8129326,150200,150000,Baotou,2019,Inner Mongolia,34.265,42.41196253,376.14,465.5739645,93.01117,96.244,41.6473,271.44692,5.97,93835,22.47554,2.76137,50427,NA,15.18173,36.45308,12.2684,80.81028974,9.52259,9.91229,NA,NA,NA,NA,NA,NA,NA,NA,6523.748,22475.54,Inner Mongolia,109.83,40.65,14000
34.8080521,150300,150000,Wuhai,2016,Inner Mongolia,28.0216,28.02158223,186.06,186.0400278,16.03479,14.368,63.2052,57.223,6.791,102725,2.20991,0.09,36515,NA,8.156,12.904,3.36239,41.22596861,0.463,0.393,NA,NA,NA,NA,6.091,2.139,NA,NA,3616.784,2209.91,Inner Mongolia,106.82,39.67,16000
35.38756343,150300,150000,Wuhai,2017,Inner Mongolia,NA,NA,327.83,327.8268819,16.10066,15.544,41.8121,NA,5.3,NA,2.04816,0.061,39400,NA,3.77944,9.03911,3.29216,87.10708465,1.13189,0.34859,NA,NA,NA,NA,1.522,0.021,0.518,0.045,4227.6,2048.16,Inner Mongolia,106.82,39.67,16000
NA,150300,150000,Wuhai,2018,Inner Mongolia,34.8708,34.87076962,364.04,364.0404759,17.29367,17.614,37.414,49.5936,13,88041,2.96527,0.11219,42301,NA,4.07958,10.90389,3.23599,79.32164586,0.6709,1.16866,NA,NA,NA,NA,3.636,0.541,0.801,0.282,3346.083,2965.27,Inner Mongolia,106.82,39.67,16000
NA,150300,150000,Wuhai,2019,Inner Mongolia,34.444,34.4440177,374.08,374.080017,18.97678,19.98,45.3792,55.09456,9.505,97564.2988,2.60093,0.08455,45010,NA,4.64823,10.24309,4.07757,87.72306878,0.42469,0.93738,NA,NA,NA,NA,NA,NA,NA,NA,3689.93,2600.93,Inner Mongolia,106.82,39.67,16000
43.85316051,150400,150000,Chifeng,2016,Inner Mongolia,14.7676,24.74288709,177.95,298.1466095,28.55,28.73,25.4707,193.3282872,7.32,44936,10.99213,0.856,27336.28306,NA,11.17777,43.88482,7.86989,70.40661957,4.8469,4.45099,NA,NA,NA,NA,7.52625,1.30065,2.20162,0.583,4787.73,10992.13,Inner Mongolia,118.92,42.27,24000
54.99120168,150400,150000,Chifeng,2017,Inner Mongolia,21.9585,38.89659317,173.83,307.9144727,30.89118,31.593,21.7678,140.68,3.6,32641,14.00538,0.912,29660,NA,10.06776,46.2506,7.26199,72.1311394,7.68387,7.2388,NA,NA,NA,NA,4.52596,1.96847,3.6332,0.5,4749.141,14005.38,Inner Mongolia,118.92,42.27,24000
55.47851239,150400,150000,Chifeng,2018,Inner Mongolia,22.3574,37.56438459,158.55,268.6843273,33.98331,36.423,20.1301,152,6,35819,15.95137,0.90543,31931,NA,10.82357,53.76819,7.89225,72.91725373,10.39682,10.25295,NA,NA,NA,NA,4.44265,2.88178,3.6729,1.67654,3487.222,15951.37,Inner Mongolia,118.92,42.27,24000
59.41342564,150400,150000,Chifeng,2019,Inner Mongolia,25.1702,36.84424686,181.66,265.9179372,43.00023,45.525,20.2483,170.83785,5.089,39488,20.6697,0.90444,34101,NA,11.03985,54.52234,8.24488,74.68289877,12.53785,13.45211,NA,NA,NA,NA,6.70548,3.43383,4.743,2.919,3675.361,20669.7,Inner Mongolia,118.92,42.27,24000
70.55109659,150500,150000,Tongliao,2016,Inner Mongolia,17.3165,27.75276012,238.02,381.4694712,33.75648,34.032,35.8405,194.938179,7.435,62424,4.88483,0.413,27444,NA,12.83365,35.80764,7.56918,58.97916805,1.34854,2.67386,NA,NA,NA,NA,14.14,1.34,1.54,-0.59,3518.612,4884.83,Inner Mongolia,122.27,43.62,28000
66.74431521,150500,150000,Tongliao,2017,Inner Mongolia,31.1624,48.72844412,440.12,688.2158707,38.09977,36.346,22.228,122.262,0.3,39102,4.85491,0.368,29667,NA,7.04603,31.69892,5.29626,75.16658317,1.61061,2.13129,NA,NA,NA,NA,8.33,3.62,0.27,NA,3607.92,4854.91,Inner Mongolia,122.27,43.62,28000
74.16674201,150500,150000,Tongliao,2018,Inner Mongolia,30.8363,44.8756547,405.08,589.5055187,40.13651,40.951,20.1102,130.16,4.1,41573,6.34076,0.39324,31936,NA,7.54852,37.53581,5.71706,75.73749556,2.35981,3.72369,NA,NA,NA,NA,6.597,0.932,1.595,1.471,4424.874,6340.76,Inner Mongolia,122.27,43.62,28000
81.14689862,150500,150000,Tongliao,2019,Inner Mongolia,37.0644,50.50250834,425.52,579.7960713,46.97027,47.882,19.9792,126.72599,3.972,40410,9.49498,0.34024,34127,NA,7.62166,38.14797,5.61945,73.73000108,2.80329,3.65177,NA,NA,NA,NA,6.486,2.819,2.653,0.869,4854.799,9494.98,Inner Mongolia,122.27,43.62,28000
207.1406929,150600,150000,Erdos,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225.705785,150600,150000,Erdos,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253.1790143,150600,150000,Erdos,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313.4198795,150600,150000,Erdos,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,150700,150000,Hulunbuir,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52.46292909,150700,150000,Hulunbuir,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,150700,150000,Hulunbuir,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64.73283409,150700,150000,Hulunbuir,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41.39218836,150800,150000,Bayannur,2016,Inner Mongolia,28.6926,29.59126629,343.96,354.733711,26.26462,23.951,29.6364,91.538,6.95,54480,2.95876,1.994,26259,38.873,6.99542,23.60418,4.85741,69.43700307,0.64052,2.17129,NA,NA,NA,NA,10.73,3.006,1.4,0.411,NA,NA,Inner Mongolia,NA,NA,NA
36.93371089,150800,150000,Bayannur,2017,Inner Mongolia,36.7599,37.90360197,431.74,445.1633125,27.206,25.688,23.2255,74.01,3.7,43949,3.28652,2.814,28308,22.73,5.72326,24.64211,4.46853,78.07665561,0.54457,0.8423,NA,NA,NA,NA,3.759,0.802,0.779,0.182,NA,NA,Inner Mongolia,NA,NA,NA
NA,150800,150000,Bayannur,2018,Inner Mongolia,37.5743,38.55879872,421.17,432.2003512,30.55167,29.057,20.8238,81.31,5.3,48193,4.84858,3.71822,30497,24.16,5.55384,26.67068,4.25407,76.59691313,1.70024,2.21235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inner Mongolia,NA,NA,NA
NA,150800,150000,Bayannur,2019,Inner Mongolia,38.0409,38.92686332,463.72,474.5184693,33.28614,33.339,18.2353,87.50104,5.176,51722,5.22595,4.01422,32634,23.04,5.56881,30.53865,4.255,76.40770649,1.60929,3.95915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inner Mongolia,NA,NA,NA
